Time,Distance,Pant,Ppost,LongAcc,LatAcc,LoggerTemp,Battery,RPM,TPS1,TPS2,MAP1,MAP2,DFARF,DMAP,EFI_AE,EFI_DE,WHEELSPD,DRAXSSPD,SLIP,OSASLIP,TEROGBASE,TEROG,SABASE,SA,NTK1,NTK2,KFUELLEARN,CLC1,CLC2,GEARSHIFTT,OILPRESS,FUELPRESS,BATTVOLTDI,BATTVOLTKE,WATERTEMP,OILTEMP,FUELTEMP,AIRTEMP01,AIRTEMP02,KFUELCAL,FUELUSED,FUELLEFT,GPS_Speed,GPS_Nsat,GPS_LatAcc,GPS_LonAcc,GPS_Slope,GPS_Heading,GPS_Gyro,GPS_Latitude,GPS_Longitude,GPS_Elevation
3.300,0.161,0.000000,-0.063721,-0.170605,0.048689,32.269928,13.540649,6166.319824,99.999985,0.000000,1.708700,1.708700,0.000000,0.000000,0.000000,0.000000,201.624008,0.000000,0.000000,0.000000,16450.000000,16450.000000,29.000000,29.000000,0.790078,0.811484,0.000000,0.000000,0.000000,0.000000,4.205050,4.641670,0.000000,13.498414,80.789024,116.309029,54.272945,54.981964,-10.000000,1.000000,3944.435059,0.000000,190.209000,8.740000,-0.044345,0.226027,-0.450941,23.358639,-0.513464,43.962220329846,12.684235903273,13.91
3.400,0.166,0.000000,-0.009521,-0.147931,0.094316,32.269928,13.531092,6038.709961,99.999985,0.000000,1.705650,1.705650,0.000000,0.000000,0.000000,0.000000,197.776001,0.000000,0.000000,0.000000,16328.200195,16328.200195,29.000000,29.000000,0.782266,0.812500,0.000000,0.000000,0.000000,0.000000,4.278390,4.663630,0.000000,13.528296,79.847847,117.250198,54.586670,54.668236,-10.000000,1.000000,3944.935059,0.000000,190.996002,9.000000,-0.061023,0.226167,-0.462400,23.294353,-0.728667,43.962264826094,12.684261963164,13.84
3.500,0.172,0.000000,-0.063721,-0.161243,0.126406,32.269928,13.529663,6126.620117,99.999985,0.000000,1.673680,1.671070,0.000000,0.000000,0.000000,0.000000,200.666992,0.000000,0.000000,0.000000,16005.500000,16005.500000,29.000000,29.000000,0.794844,0.805703,0.000000,0.000000,0.000000,0.000000,4.237930,4.670000,0.000000,13.473981,79.998436,116.553726,54.354511,54.900394,-10.000000,1.000000,3946.304932,0.000000,191.709000,9.000000,-0.061431,0.231240,-0.468875,23.215630,-0.735543,43.962309594262,12.684288068357,13.78
3.600,0.177,0.000000,-0.009521,-0.178865,0.133821,32.269928,13.529663,6361.370117,99.999985,0.000000,1.685530,1.685140,0.000000,0.000000,0.000000,0.000000,204.679993,0.000000,0.000000,0.000000,16081.799805,16081.799805,29.000000,29.000000,0.790078,0.811484,0.000000,0.000000,0.000000,0.000000,4.357890,4.680440,0.000000,13.357789,80.312157,115.612556,54.040787,55.214123,-10.000000,1.000000,3947.804932,0.000000,192.496002,9.000000,-0.047321,0.239194,-0.469620,23.145384,-0.553113,43.962355023498,12.684314510445,13.71
3.700,0.182,0.000000,0.000000,-0.183296,0.142628,32.269928,13.529663,6157.500000,99.999985,0.000000,1.694880,1.698320,0.000000,0.000000,0.000000,0.000000,200.039993,0.000000,0.000000,0.000000,16160.200195,16160.200195,29.000000,29.000000,0.782344,0.799062,0.000000,0.000000,0.000000,0.000000,4.292720,4.724140,0.000000,13.553432,80.892555,116.299614,54.269806,55.254906,-10.000000,1.000000,3948.429932,0.000000,193.374008,9.000000,-0.023874,0.247396,-0.474547,23.106882,-0.270072,43.962400493557,12.684340971748,13.64
3.800,0.188,0.000000,0.000000,-0.191944,0.153636,32.269928,13.510767,6160.279785,99.999985,0.000000,1.706320,1.708600,0.000000,0.000000,0.000000,0.000000,201.608002,0.000000,0.000000,0.000000,16471.000000,16471.000000,29.000000,29.000000,0.794688,0.817031,0.000000,0.000000,0.000000,0.000000,4.163760,4.636400,0.000000,13.557652,81.520004,117.240784,54.583530,55.254906,-10.000000,1.000000,3948.929932,0.000000,194.360001,9.000000,0.005915,0.255133,-0.480277,23.092215,0.047576,43.962446550677,12.684367814489,13.57
3.900,0.193,0.000000,-0.041992,-0.183942,0.133351,32.269928,13.507690,6296.000000,99.999985,0.000000,1.680480,1.680760,0.000000,0.000000,0.000000,0.000000,203.891998,0.000000,0.000000,0.000000,16339.400391,16339.400391,29.000000,29.000000,0.783437,0.806875,0.000000,0.000000,0.000000,0.000000,4.281740,4.621000,0.000000,13.552730,80.528633,116.563141,54.627453,54.985100,-10.000000,1.000000,3949.429932,0.000000,195.274002,9.000000,0.035958,0.259492,-0.481079,23.110319,0.388142,43.962492132984,12.684394511797,13.50
4.000,0.199,0.000000,-0.006836,-0.145773,0.097605,32.269928,13.502966,6223.259766,99.999985,0.000000,1.703520,1.703520,0.000000,0.000000,0.000000,0.000000,201.964005,0.000000,0.000000,0.000000,16490.599609,16490.599609,29.000000,29.000000,0.781250,0.797969,0.000000,0.000000,0.000000,0.000000,4.177580,4.558220,0.000000,13.507379,79.273735,115.621971,54.627453,54.671375,-10.000000,1.000000,3949.929932,0.000000,196.174011,10.720000,0.058787,0.257835,-0.486006,23.172657,0.633368,43.962537863768,12.684421454798,13.42
4.100,0.204,0.000000,0.083984,-0.125865,0.081333,32.269928,13.502197,6251.000000,99.999985,0.000000,1.693380,1.693380,0.000000,0.000000,0.000000,0.000000,202.632004,0.000000,0.000000,0.000000,16520.000000,16520.000000,29.000000,29.000000,0.787969,0.810313,0.000000,0.000000,0.000000,0.000000,4.188820,4.631421,0.000000,13.545347,79.637650,116.029808,54.627453,54.897259,-10.000000,1.000000,3950.429932,0.000000,197.074005,11.000000,0.072782,0.251998,-0.491736,23.251266,0.783712,43.962584144559,12.684448872583,13.34
4.200,0.210,-0.062988,0.013672,-0.138222,0.070738,32.269928,13.502197,6294.120117,99.999985,0.000000,1.680680,1.691000,0.000000,0.000000,0.000000,0.000000,204.176010,0.000000,0.000000,0.000000,16038.400391,16038.400391,29.000000,29.000000,0.789063,0.805781,0.000000,0.000000,0.000000,0.000000,4.204320,4.603720,0.000000,13.477144,80.265099,116.657257,54.627453,55.210983,-10.000000,1.000000,3950.929932,0.000000,198.059998,11.000000,0.078952,0.243980,-0.497465,23.331480,0.822673,43.962630837208,12.684476679966,13.26
4.300,0.215,-0.052246,-0.104980,-0.146278,0.062262,32.269928,13.502197,6285.379883,99.999985,0.000000,1.699640,1.701320,0.000000,0.000000,0.000000,0.000000,204.959000,0.000000,0.000000,0.000000,15960.000000,15960.000000,29.000000,29.000000,0.782344,0.797969,0.000000,0.000000,0.000000,0.000000,4.310920,4.607320,0.000000,13.540425,80.083138,116.205498,54.627453,55.254906,-10.000000,1.000000,3951.860107,0.000000,198.973999,11.000000,0.077473,0.236243,-0.503195,23.421551,0.806172,43.962677570780,12.684504644698,13.18
4.400,0.221,-0.006836,-0.059082,-0.137466,0.077367,32.269928,13.492749,6319.120117,99.999985,0.000000,1.685800,1.682360,0.000000,0.000000,0.000000,0.000000,205.608994,0.000000,0.000000,0.000000,16140.599609,16140.599609,29.000000,29.000000,0.781250,0.796875,0.000000,0.000000,0.000000,0.000000,4.212760,4.598680,0.000000,13.371325,79.769417,115.578049,54.627453,55.254906,-10.000000,1.000000,3952.860107,0.000000,199.788010,11.000000,0.072183,0.230787,-0.503997,23.493515,0.724125,43.962723750428,12.684532391081,13.10
4.500,0.226,0.000000,-0.006836,-0.115925,0.103029,32.269928,13.491211,6377.459961,99.999985,0.000000,1.679560,1.674700,0.000000,0.000000,0.000000,0.000000,206.904007,0.000000,0.000000,0.000000,16290.400391,16290.400391,29.000000,29.000000,0.781250,0.803594,0.000000,0.000000,0.000000,0.000000,4.214641,4.638280,0.000000,13.447614,79.725494,115.490204,54.627453,55.254906,-10.000000,1.000000,3953.429932,0.000000,200.502014,11.000000,0.066447,0.231718,-0.508925,23.562269,0.652161,43.962770063732,12.684560292011,13.02
4.600,0.232,0.000000,0.000000,-0.104606,0.119321,32.269928,13.481763,6461.680176,99.999985,0.000000,1.664380,1.665400,0.000000,0.000000,0.000000,0.000000,207.358002,0.000000,0.000000,0.000000,16009.000000,16009.000000,29.000000,29.000000,0.781250,0.797969,0.000000,0.000000,0.000000,0.000000,4.302280,4.603720,0.000000,13.525308,79.725494,115.490204,54.627453,55.254906,-10.000000,1.000000,3953.929932,0.000000,201.201996,11.000000,0.064000,0.236370,-0.509727,23.621170,0.622826,43.962816945258,12.684588583311,12.93
4.700,0.237,-0.041992,0.000000,-0.147000,0.134233,32.269928,13.480225,6390.580078,99.999985,0.000000,1.674040,1.670020,0.000000,0.000000,0.000000,0.000000,206.626007,0.000000,0.000000,0.000000,16080.400391,16080.400391,29.000000,29.000000,0.781250,0.796875,0.000000,0.000000,0.000000,0.000000,4.316000,4.627960,0.000000,13.520034,80.265099,116.029808,54.627453,55.524708,-10.000000,1.000000,3954.429932,0.000000,201.988007,11.000000,0.065377,0.240921,-0.514654,23.688320,0.639327,43.962864271022,12.684617185853,12.85
