Time,Distance,AccelerometerY,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
2.280,0.017,-0.178991,4723.734375,26.385000,-0.264393,0.251488
2.300,0.017,-0.200803,4741.090332,26.565001,-0.291033,0.274941
2.320,0.017,-0.221029,4804.104492,26.760000,-0.317036,0.297024
2.340,0.017,-0.239528,4852.828125,27.000000,-0.341127,0.314997
2.360,0.017,-0.256273,4985.743652,27.240000,-0.365218,0.332969
2.380,0.017,-0.271808,5135.377930,27.480000,-0.389308,0.350942
2.400,0.017,-0.286260,5248.350098,27.719999,-0.413399,0.368914
2.420,0.018,-0.299441,5322.908691,27.975000,-0.436630,0.384051
2.440,0.018,-0.312470,5308.936523,28.275000,-0.457279,0.390679
2.460,0.018,-0.326423,5261.486328,28.574999,-0.477928,0.397307
2.480,0.018,-0.339671,5215.469727,28.875000,-0.498577,0.403935
2.500,0.018,-0.350227,5209.180176,29.174999,-0.519227,0.410563
2.520,0.018,-0.359044,5223.351563,29.469999,-0.537104,0.414164
2.540,0.019,-0.368045,5315.703613,29.750000,-0.546663,0.408683
2.560,0.019,-0.377529,5452.719238,30.030001,-0.556223,0.403202
2.580,0.019,-0.386958,5596.183594,30.310001,-0.565783,0.397721
2.600,0.019,-0.396079,5704.976074,30.590000,-0.575343,0.392240
2.620,0.019,-0.405244,5774.956543,30.870001,-0.581174,0.383860
2.640,0.019,-0.415503,5810.265625,31.150002,-0.575821,0.366779
2.660,0.020,-0.427365,5804.135742,31.430000,-0.570467,0.349699
2.680,0.020,-0.439972,4994.500977,31.710001,-0.565114,0.332619
2.700,0.020,-0.452881,2896.992188,31.990002,-0.559760,0.315539
2.720,0.020,-0.466963,2897.270996,32.235001,-0.552909,0.296961
2.740,0.020,-0.482563,3348.323730,32.375000,-0.541565,0.273890
2.760,0.021,-0.499018,5006.920898,32.514999,-0.530220,0.250818
2.780,0.021,-0.515878,5947.599609,32.655003,-0.518876,0.227747
2.800,0.021,-0.533159,5992.422363,32.795002,-0.507532,0.204676
2.820,0.021,-0.551816,5972.001465,32.925003,-0.496857,0.181446
2.840,0.021,-0.573260,5321.476074,33.025002,-0.488189,0.157738
2.860,0.021,-0.596445,3917.881836,33.125000,-0.479521,0.134029
2.880,0.022,-0.618263,5562.706055,33.225002,-0.470854,0.110321
