Time,Distance,AccelerometerY,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
1.400,0.010,0.844450,4786.278809,27.806002,0.673147,-0.062209
1.420,0.011,0.851070,4823.649902,27.715002,0.702910,-0.066103
1.440,0.011,0.855999,4828.769043,27.615002,0.731334,-0.068142
1.460,0.011,0.858344,4822.113281,27.515001,0.759759,-0.070182
1.480,0.011,0.857665,4762.880371,27.415001,0.788183,-0.072221
1.500,0.011,0.854465,4712.301758,27.315001,0.816608,-0.074261
1.520,0.011,0.849214,4706.672852,27.283001,0.815563,-0.060482
1.540,0.011,0.841998,4711.943359,27.263000,0.809317,-0.043911
1.560,0.012,0.833094,4761.957031,27.243000,0.803071,-0.027341
1.580,0.012,0.823076,4811.636230,27.223001,0.796825,-0.010771
1.600,0.012,0.811900,4867.461426,27.203001,0.790580,0.005800
1.620,0.012,0.799475,4893.765625,27.251001,0.758548,0.022912
1.640,0.012,0.786568,4894.593750,27.311001,0.721966,0.040120
1.660,0.012,0.772058,4846.546875,27.371000,0.685383,0.057327
1.680,0.012,0.752567,4792.393066,27.431000,0.648801,0.074535
1.700,0.013,0.728343,4777.959473,27.490999,0.612219,0.091743
1.720,0.013,0.703672,4799.033203,27.568001,0.558735,0.101150
1.740,0.013,0.679858,4807.822266,27.648001,0.502268,0.109180
1.760,0.013,0.654442,4855.917480,27.728001,0.445801,0.117210
1.780,0.013,0.626181,4892.133789,27.808001,0.389334,0.125240
1.800,0.013,0.595437,4924.393066,27.888000,0.332867,0.133271
1.820,0.014,0.562115,4955.203613,27.968000,0.266216,0.135667
1.840,0.014,0.526065,4964.120605,28.048000,0.197768,0.137069
1.860,0.014,0.487501,4957.711426,28.128000,0.129319,0.138471
1.880,0.014,0.446608,4904.744141,28.208000,0.060871,0.139873
1.900,0.014,0.404035,4832.956543,28.288002,-0.007578,0.141275
1.920,0.014,0.360786,4809.311035,28.419001,-0.063566,0.139427
1.940,0.015,0.317034,4833.346680,28.559000,-0.117356,0.137005
1.960,0.015,0.272224,4851.650391,28.699001,-0.171146,0.134584
1.980,0.015,0.226212,4906.169922,28.839001,-0.224936,0.132162
2.000,0.015,0.180166,4969.096680,28.979000,-0.278727,0.129740
2.020,0.015,0.135978,4991.030273,29.051001,-0.303914,0.123418
2.040,0.015,0.092524,4975.497559,29.111000,-0.324053,0.116407
2.060,0.016,0.045744,4965.195313,29.171001,-0.344192,0.109397
2.080,0.016,-0.003448,4944.034180,29.231001,-0.364332,0.102386
2.100,0.016,-0.048026,4911.559570,29.291000,-0.384471,0.095375
2.120,0.016,-0.084762,4917.411133,29.351002,-0.389117,0.085981
2.140,0.016,-0.116839,4943.166016,29.411001,-0.391029,0.076167
2.160,0.016,-0.146947,4959.686035,29.471001,-0.392941,0.066352
2.180,0.016,-0.175201,4961.859375,29.531000,-0.394853,0.056537
2.200,0.017,-0.201480,4961.859375,29.591000,-0.396765,0.046722
2.220,0.017,-0.225788,3707.764648,29.608501,-0.399652,0.039074
2.240,0.017,-0.248422,3938.772461,29.618502,-0.402711,0.031809
2.260,0.017,-0.270224,4852.446289,29.628502,-0.405770,0.024543
2.280,0.017,-0.291490,4969.144531,29.638502,-0.408830,0.017278
2.300,0.017,-0.311789,4951.860352,29.648502,-0.411889,0.010012
2.320,0.018,-0.330950,4948.134277,29.658501,-0.420798,0.006972
2.340,0.018,-0.348826,4949.606934,29.668501,-0.430741,0.004678
2.360,0.018,-0.364918,4988.354980,29.678501,-0.440683,0.002384
2.380,0.018,-0.379501,5078.916016,29.688501,-0.450625,0.000089
2.400,0.018,-0.393379,5184.651367,29.698502,-0.460567,-0.002205
2.420,0.018,-0.406092,5190.280273,29.666000,-0.470835,-0.006558
2.440,0.019,-0.416785,5186.275391,29.626001,-0.481159,-0.011274
2.460,0.019,-0.426125,5065.843262,29.586000,-0.491484,-0.015990
2.480,0.019,-0.434830,4840.830566,29.546000,-0.501809,-0.020706
2.500,0.019,-0.442083,4649.351074,29.506001,-0.512133,-0.025423
2.520,0.019,-0.447412,4504.564941,29.517000,-0.513899,-0.036531
2.540,0.019,-0.451969,4483.857422,29.537001,-0.514153,-0.048768
2.560,0.020,-0.456681,4341.069824,29.557001,-0.514408,-0.061004
2.580,0.020,-0.460958,4180.798828,29.577000,-0.514663,-0.073241
2.600,0.020,-0.464007,4156.962402,29.597000,-0.514918,-0.085478
2.620,0.020,-0.466184,4226.799805,29.498001,-0.500547,-0.100098
2.640,0.020,-0.468381,4491.269531,29.378000,-0.483594,-0.115139
2.660,0.020,-0.470763,4723.757813,29.257999,-0.466641,-0.130179
2.680,0.021,-0.472704,4824.605469,29.138000,-0.449688,-0.145220
2.700,0.021,-0.473561,4859.014160,29.018000,-0.432736,-0.160261
2.720,0.021,-0.473093,4871.099609,28.881001,-0.411774,-0.165551
2.740,0.021,-0.471462,4855.073242,28.741001,-0.390105,-0.169120
2.760,0.021,-0.469184,4796.366211,28.601000,-0.368436,-0.172689
2.780,0.021,-0.466858,4721.990723,28.461000,-0.346767,-0.176258
2.800,0.022,-0.464740,4685.423828,28.321001,-0.325098,-0.179827
2.820,0.022,-0.462502,4642.679199,28.198002,-0.313614,-0.167144
2.840,0.022,-0.459640,4656.356934,28.078001,-0.303926,-0.151593
2.860,0.022,-0.456252,4724.657715,27.958000,-0.294239,-0.136043
2.880,0.022,-0.452793,4758.947266,27.838001,-0.284552,-0.120492
2.900,0.022,-0.449016,4889.936523,27.718000,-0.274864,-0.104941
2.920,0.022,-0.444106,5105.610840,27.666000,-0.273520,-0.081590
2.940,0.023,-0.437838,5365.605469,27.626001,-0.273647,-0.056862
2.960,0.023,-0.430894,5679.268555,27.586000,-0.273775,-0.032134
2.980,0.023,-0.424162,5884.043945,27.546000,-0.273902,-0.007406
3.000,0.023,-0.417659,5924.241211,27.506001,-0.274029,0.017323
3.020,0.023,-0.410316,5636.826660,27.568001,-0.268848,0.029374
3.040,0.023,-0.401762,5450.371094,27.648001,-0.262730,0.039189
3.060,0.024,-0.393520,5334.046875,27.728001,-0.256611,0.049004
3.080,0.024,-0.386944,5080.747070,27.808001,-0.250493,0.058819
3.100,0.024,-0.381424,5038.925781,27.888000,-0.244375,0.068633
3.120,0.024,-0.375871,5038.925781,27.968000,-0.225689,0.055479
3.140,0.024,-0.370129,3648.133789,28.048000,-0.204784,0.038271
3.160,0.024,-0.364292,3644.965332,28.128000,-0.183880,0.021064
3.180,0.024,-0.358440,4467.297852,28.208000,-0.162976,0.003856
3.200,0.025,-0.353166,4688.106934,28.288002,-0.142072,-0.013352
3.220,0.025,-0.349014,4785.220215,28.215002,-0.116400,-0.035977
3.240,0.025,-0.345646,4892.747070,28.115002,-0.089888,-0.059558
3.260,0.025,-0.342274,4963.292480,28.015001,-0.063375,-0.083139
3.280,0.025,-0.338632,5024.276855,27.915001,-0.036863,-0.106720
3.300,0.025,-0.335168,5144.740723,27.815001,-0.010350,-0.130300
3.320,0.026,-0.332235,5285.259277,27.664001,0.008687,-0.138605
3.340,0.026,-0.329396,5442.473145,27.504002,0.026404,-0.144213
3.360,0.026,-0.326126,5537.778809,27.344000,0.044122,-0.149822
3.380,0.026,-0.322622,5487.160156,27.184000,0.061840,-0.155430
3.400,0.026,-0.319158,5351.490234,27.024000,0.079557,-0.161039
3.420,0.026,-0.315654,5154.111328,26.948999,0.083948,-0.157654
3.440,0.026,-0.312374,4964.805176,26.889000,0.085988,-0.152683
3.460,0.027,-0.309501,4936.860840,26.829000,0.088027,-0.147712
3.480,0.027,-0.306416,4817.893555,26.769001,0.090067,-0.142741
3.500,0.027,-0.303139,3086.967041,26.709002,0.092106,-0.137770
3.520,0.027,-0.300661,4563.089355,26.632000,0.078110,-0.131715
3.540,0.027,-0.298719,4924.472656,26.552000,0.061285,-0.125470
3.560,0.027,-0.296172,4941.136230,26.472000,0.044460,-0.119224
3.580,0.027,-0.293225,5008.505859,26.392000,0.027634,-0.112978
3.600,0.028,-0.290318,5105.809570,26.312000,0.010809,-0.106732
3.620,0.028,-0.286582,4378.703613,26.215002,-0.018042,-0.093011
3.640,0.028,-0.281436,2869.246826,26.115002,-0.049016,-0.077970
3.660,0.028,-0.275657,2649.130127,26.015001,-0.079990,-0.062929
3.680,0.028,-0.269970,3125.699219,25.915001,-0.110964,-0.047888
3.700,0.028,-0.263918,4436.104980,25.815001,-0.141938,-0.032847
3.720,0.028,-0.256613,5082.084473,25.834002,-0.171287,-0.008381
3.740,0.029,-0.247933,5021.983887,25.874001,-0.200349,0.017750
3.760,0.029,-0.238662,4859.683105,25.914000,-0.229410,0.043880
3.780,0.029,-0.229409,4806.174805,25.954000,-0.258472,0.070010
3.800,0.029,-0.219051,4835.145996,25.993999,-0.287534,0.096140
3.820,0.029,-0.205502,4855.375977,26.118999,-0.300344,0.121945
3.840,0.029,-0.189114,4885.899902,26.259001,-0.310287,0.147693
3.860,0.030,-0.172660,4953.914063,26.399000,-0.320229,0.173441
3.880,0.030,-0.157155,5027.437500,26.539001,-0.330171,0.199189
3.900,0.030,-0.141131,5174.062500,26.679001,-0.340113,0.224937
3.920,0.030,-0.123499,5271.892578,26.836000,-0.322211,0.238550
3.940,0.030,-0.104155,5379.538574,26.996000,-0.299395,0.250022
3.960,0.030,-0.082874,5401.105469,27.156000,-0.276579,0.261494
3.980,0.030,-0.059091,5476.269531,27.316000,-0.253763,0.272965
4.000,0.031,-0.032465,5522.270508,27.476000,-0.230946,0.284437
4.020,0.031,-0.003674,5369.586426,27.704000,-0.183103,0.275865
4.040,0.031,0.026330,5087.307129,27.944000,-0.130842,0.263756
4.060,0.031,0.057912,4858.902832,28.184000,-0.078582,0.251647
4.080,0.031,0.091789,4788.619629,28.424000,-0.026321,0.239538
4.100,0.031,0.127224,4781.932129,28.664001,0.025939,0.227429
4.120,0.032,0.162927,4781.932129,28.802000,0.077441,0.202210
4.140,0.032,0.198762,3537.988037,28.922001,0.128809,0.174678
4.160,0.032,0.234558,3678.076904,29.042002,0.180178,0.147145
4.180,0.032,0.269290,4535.598633,29.162001,0.231546,0.119613
4.200,0.032,0.305427,4676.674805,29.282001,0.282914,0.092081
4.220,0.032,0.349040,4676.841797,29.283001,0.309363,0.073649
4.240,0.033,0.399662,3504.359131,29.263000,0.331414,0.056824
4.260,0.033,0.448958,3840.313965,29.243000,0.353466,0.039999
4.280,0.033,0.493295,4918.032227,29.223001,0.375517,0.023173
4.300,0.033,0.535883,5248.040039,29.203001,0.397568,0.006348
4.320,0.033,0.577714,5328.617188,29.166000,0.403910,0.004474
4.340,0.033,0.617186,5407.522461,29.126001,0.407479,0.005239
4.360,0.033,0.654086,5529.698242,29.086000,0.411048,0.006004
4.380,0.034,0.687798,5644.374023,29.046000,0.414617,0.006769
4.400,0.034,0.716487,5779.478516,29.006001,0.418186,0.007533
4.420,0.034,0.739851,5795.751953,29.068001,0.426197,0.008298
4.440,0.034,0.759176,5794.939941,29.148001,0.434992,0.009063
4.460,0.034,0.774770,5794.939941,29.228001,0.443787,0.009828
4.480,0.034,0.785632,4916.153320,29.308001,0.452582,0.010592
4.500,0.035,0.791126,2564.174072,29.388000,0.461377,0.011357
4.520,0.035,0.791535,1407.598389,29.382999,0.471256,0.004321
4.540,0.035,0.788131,3222.215088,29.363001,0.481325,-0.004091
4.560,0.035,0.782715,4584.035645,29.343000,0.491395,-0.012504
4.580,0.035,0.775346,4742.101563,29.323000,0.501465,-0.020917
4.600,0.035,0.764540,4736.273438,29.303001,0.511534,-0.029329
4.620,0.036,0.751158,4734.426270,29.266001,0.507844,-0.038392
4.640,0.036,0.738316,4745.803223,29.226002,0.501726,-0.047570
4.660,0.036,0.727005,4779.392578,29.186001,0.495608,-0.056747
4.680,0.036,0.715932,4833.952148,29.146000,0.489489,-0.065925
4.700,0.036,0.704820,4900.931152,29.106001,0.483371,-0.075102
4.720,0.036,0.694687,4932.203125,29.032000,0.471727,-0.084388
4.740,0.037,0.685982,4969.605957,28.952000,0.459108,-0.093693
4.760,0.037,0.678019,5031.314941,28.872000,0.446489,-0.102998
4.780,0.037,0.669584,5117.218262,28.792000,0.433870,-0.112302
4.800,0.037,0.659848,5196.147461,28.712000,0.421251,-0.121607
4.820,0.037,0.648998,5283.905762,28.632000,0.415241,-0.134163
4.840,0.037,0.637655,5301.277344,28.552000,0.410398,-0.147291
4.860,0.038,0.625767,5301.970215,28.472000,0.405554,-0.160420
4.880,0.038,0.612915,3120.906494,28.392000,0.400710,-0.173549
4.900,0.038,0.599249,4305.729004,28.312000,0.395867,-0.186678
4.920,0.038,0.585143,4347.510742,28.147001,0.386581,-0.197423
4.940,0.038,0.571229,4279.878906,27.967001,0.376511,-0.207748
4.960,0.038,0.558536,4161.444824,27.787001,0.366442,-0.218073
4.980,0.038,0.546123,4101.837891,27.607000,0.356372,-0.228397
5.000,0.039,0.531000,4094.863770,27.427000,0.346302,-0.238722
5.020,0.039,0.512956,4062.787354,27.230000,0.314889,-0.235720
5.040,0.039,0.495103,4077.022217,27.029999,0.279708,-0.230366
5.060,0.039,0.478653,4108.007813,26.830000,0.244528,-0.225013
5.080,0.039,0.461999,4221.537109,26.629999,0.209348,-0.219659
5.100,0.039,0.444255,4641.333984,26.430000,0.174168,-0.214306
5.120,0.039,0.426054,4829.915527,26.298000,0.133895,-0.195301
5.140,0.040,0.407725,4925.157715,26.177999,0.092724,-0.173887
5.160,0.040,0.388907,4978.761719,26.058001,0.051553,-0.152473
5.180,0.040,0.369716,5026.370605,25.938002,0.010382,-0.131059
5.200,0.040,0.350641,5068.024902,25.818001,-0.030789,-0.109645
5.220,0.040,0.331703,4874.077148,25.834002,-0.046824,-0.092565
5.240,0.040,0.313030,4653.625977,25.874001,-0.058423,-0.076249
5.260,0.040,0.294949,4348.641113,25.914000,-0.070022,-0.059934
5.280,0.041,0.277180,3908.360107,25.954000,-0.081622,-0.043618
5.300,0.041,0.259389,3707.183594,25.993999,-0.093221,-0.027303
5.320,0.041,0.241813,3657.504639,25.966000,-0.083910,-0.032765
5.340,0.041,0.224614,3581.520996,25.926001,-0.070908,-0.042070
5.360,0.041,0.206692,3551.068848,25.886002,-0.057907,-0.051374
5.380,0.041,0.186026,3469.010498,25.846001,-0.044906,-0.060679
5.400,0.041,0.162852,3520.592285,25.806002,-0.031904,-0.069984
5.420,0.042,0.140103,3569.371826,25.715002,-0.033204,-0.084273
5.440,0.042,0.118853,3849.469482,25.615002,-0.037028,-0.099441
5.460,0.042,0.097337,4241.106445,25.515001,-0.040852,-0.114610
5.480,0.042,0.074510,4407.268555,25.415001,-0.044676,-0.129778
5.500,0.042,0.050815,4647.456055,25.315001,-0.048500,-0.144946
5.520,0.042,0.026990,4820.003418,25.164001,-0.070959,-0.147330
5.540,0.042,0.003562,4888.487305,25.004002,-0.096707,-0.147457
5.560,0.043,-0.019861,4888.296387,24.844000,-0.122455,-0.147585
5.580,0.043,-0.043831,4670.989746,24.684000,-0.148203,-0.147712
5.600,0.043,-0.067514,4417.021484,24.524000,-0.173951,-0.147840
5.620,0.043,-0.089942,4378.926270,24.448999,-0.201757,-0.147534
5.640,0.043,-0.111771,3434.091797,24.389000,-0.229927,-0.147151
5.660,0.043,-0.133998,2774.028564,24.329000,-0.258096,-0.146769
5.680,0.043,-0.156513,3495.243408,24.269001,-0.286266,-0.146386
5.700,0.044,-0.179060,3637.879639,24.209002,-0.314436,-0.146004
5.720,0.044,-0.202107,3590.509277,24.166000,-0.331338,-0.145405
5.740,0.044,-0.226530,3550.479492,24.126001,-0.346251,-0.144768
5.760,0.044,-0.253116,3522.964844,24.086000,-0.361164,-0.144130
5.780,0.044,-0.281853,3504.478516,24.046000,-0.376078,-0.143493
5.800,0.044,-0.312040,3690.026855,24.006001,-0.390991,-0.142856
5.820,0.044,-0.343236,3836.914551,23.847000,-0.385969,-0.125750
5.840,0.044,-0.374972,4072.444580,23.667000,-0.377429,-0.105738
5.860,0.045,-0.406323,4403.622559,23.487000,-0.368889,-0.085726
5.880,0.045,-0.436743,4613.301758,23.307001,-0.360348,-0.065714
5.900,0.045,-0.465928,4757.028809,23.127001,-0.351808,-0.045702
5.920,0.045,-0.492883,4930.818359,23.117001,-0.328533,-0.020273
5.940,0.045,-0.516874,4957.202148,23.137001,-0.302658,0.006112
5.960,0.045,-0.538689,4921.758301,23.157001,-0.276783,0.032497
5.980,0.045,-0.558807,4475.115723,23.177000,-0.250907,0.058882
6.000,0.045,-0.575001,4115.611328,23.197001,-0.225032,0.085268
6.020,0.046,-0.584606,3995.370117,23.319000,-0.202841,0.091826
6.040,0.046,-0.588199,3896.847900,23.459000,-0.181299,0.094885
6.060,0.046,-0.587841,3852.964844,23.599001,-0.159758,0.097944
6.080,0.046,-0.584006,3810.952637,23.739000,-0.138216,0.101003
6.100,0.046,-0.576948,3781.017578,23.879000,-0.116675,0.104062
6.120,0.046,-0.567612,3776.885498,23.951000,-0.111710,0.087511
6.140,0.046,-0.556186,3748.869629,24.011000,-0.109670,0.067499
6.160,0.047,-0.542655,3752.452148,24.071001,-0.107631,0.047487
6.180,0.047,-0.527791,3753.956787,24.131001,-0.105591,0.027475
6.200,0.047,-0.512534,3841.930176,24.191000,-0.103552,0.007463
6.220,0.047,-0.497812,3927.562988,24.132000,-0.118631,-0.012007
6.240,0.047,-0.484380,3969.304688,24.052000,-0.136731,-0.031382
6.260,0.047,-0.472448,4095.755615,23.972000,-0.154831,-0.050756
6.280,0.047,-0.462030,4217.310059,23.892000,-0.172931,-0.070131
6.300,0.047,-0.453018,4234.984375,23.812000,-0.191031,-0.089505
6.320,0.048,-0.445400,4303.738770,23.732000,-0.216715,-0.095987
6.340,0.048,-0.439587,4454.058105,23.652000,-0.243738,-0.100193
6.360,0.048,-0.435221,4608.373535,23.572001,-0.270760,-0.104400
6.380,0.048,-0.431151,4676.913574,23.492001,-0.297782,-0.108606
6.400,0.048,-0.427538,4356.482910,23.411999,-0.324805,-0.112812
6.420,0.048,-0.425413,4161.142578,23.365999,-0.345543,-0.110193
6.440,0.048,-0.424414,4048.520508,23.326000,-0.365173,-0.106369
6.460,0.049,-0.423315,3973.778809,23.286001,-0.384802,-0.102545
6.480,0.049,-0.421935,3974.033691,23.246000,-0.404432,-0.098721
6.500,0.049,-0.421142,3975.920410,23.206001,-0.424062,-0.094897
6.520,0.049,-0.421481,3987.695313,23.132000,-0.433723,-0.091940
6.540,0.049,-0.422544,4057.715820,23.052000,-0.441626,-0.089136
6.560,0.049,-0.423785,4183.800781,22.972000,-0.449529,-0.086332
6.580,0.049,-0.425001,4253.199707,22.892000,-0.457432,-0.083527
6.600,0.049,-0.425622,4211.816406,22.812000,-0.465335,-0.080723
6.620,0.050,-0.425068,4117.983398,22.749001,-0.469662,-0.076077
6.640,0.050,-0.423987,4069.283936,22.689001,-0.473358,-0.071106
6.660,0.050,-0.423297,3991.604492,22.629000,-0.477055,-0.066135
6.680,0.050,-0.422704,3995.051758,22.569000,-0.480751,-0.061164
6.700,0.050,-0.421822,3997.894043,22.509001,-0.484448,-0.056193
6.720,0.050,-0.421040,4018.872070,22.483000,-0.484894,-0.048513
6.740,0.050,-0.420353,4090.516846,22.462999,-0.484767,-0.040355
6.760,0.050,-0.419364,4138.508301,22.442999,-0.484639,-0.032197
6.780,0.051,-0.418065,4167.869629,22.423000,-0.484512,-0.024040
6.800,0.051,-0.416310,4277.362793,22.403000,-0.484384,-0.015882
6.820,0.051,-0.413668,4292.179199,22.417000,-0.475372,-0.010866
6.840,0.051,-0.409802,4212.875488,22.437000,-0.464793,-0.006405
6.860,0.051,-0.404194,4056.075684,22.457001,-0.454213,-0.001944
6.880,0.051,-0.396462,4026.117188,22.476999,-0.443634,0.002518
6.900,0.051,-0.386888,3988.738281,22.497000,-0.433054,0.006979
6.920,0.051,-0.375656,4007.598877,22.483000,-0.415974,0.005373
6.940,0.052,-0.362406,4028.035645,22.462999,-0.397747,0.002696
6.960,0.052,-0.346871,4059.411621,22.442999,-0.379519,0.000019
6.980,0.052,-0.328991,4083.534668,22.423000,-0.361292,-0.002657
7.000,0.052,-0.308760,4086.902344,22.403000,-0.343064,-0.005334
7.020,0.052,-0.286747,4086.902344,22.382999,-0.323970,-0.012345
7.040,0.052,-0.263974,4026.809570,22.363001,-0.304723,-0.020120
7.060,0.052,-0.240940,3990.489990,22.343000,-0.285476,-0.027895
7.080,0.052,-0.218141,3893.647461,22.323000,-0.266229,-0.035671
7.100,0.053,-0.196505,3754.601563,22.303001,-0.246981,-0.043446
7.120,0.053,-0.175011,3732.938721,22.283001,-0.222317,-0.058806
7.140,0.053,-0.151084,3732.126709,22.263000,-0.196697,-0.075503
7.160,0.053,-0.125840,3773.533691,22.243000,-0.171076,-0.092201
7.180,0.053,-0.103734,3780.866211,22.223001,-0.145456,-0.108899
7.200,0.053,-0.085882,3874.253418,22.203001,-0.119836,-0.125597
7.220,0.053,-0.069626,3969.097656,22.081001,-0.088690,-0.142837
7.240,0.053,-0.053890,3962.760498,21.941000,-0.056569,-0.160172
7.260,0.053,-0.039714,3898.567627,21.801001,-0.024448,-0.177507
7.280,0.054,-0.027141,3801.382813,21.660999,0.007674,-0.194842
7.300,0.054,-0.015533,3498.109375,21.521000,0.039795,-0.212177
7.320,0.054,-0.005164,3339.009033,21.347000,0.065957,-0.213044
7.340,0.054,0.004270,3305.013672,21.167000,0.091067,-0.211005
7.360,0.054,0.014406,3290.070313,20.987000,0.116178,-0.208965
7.380,0.054,0.025760,3297.641357,20.807001,0.141288,-0.206926
7.400,0.054,0.037380,3315.196289,20.627001,0.166399,-0.204886
7.420,0.054,0.049251,3321.103760,20.481001,0.180566,-0.189412
7.440,0.055,0.062159,3350.751953,20.341000,0.192803,-0.171567
7.460,0.055,0.075971,3359.947266,20.201000,0.205040,-0.153722
7.480,0.055,0.089793,3396.394531,20.060999,0.217276,-0.135877
7.500,0.055,0.103133,3392.278564,19.921000,0.229513,-0.118032
7.520,0.055,0.116690,3388.273926,19.882999,0.237307,-0.106796
7.540,0.055,0.131514,3384.508301,19.862999,0.244318,-0.096726
7.560,0.055,0.146993,3383.099121,19.842999,0.251328,-0.086657
7.580,0.055,0.161314,3393.783447,19.823000,0.258339,-0.076587
7.600,0.055,0.173848,3398.400879,19.802999,0.265349,-0.066517
7.620,0.056,0.185526,3397.389893,19.782999,0.271602,-0.068040
7.640,0.056,0.197619,3401.728760,19.763000,0.277720,-0.071609
7.660,0.056,0.210586,3406.330566,19.743000,0.283838,-0.075178
7.680,0.056,0.223765,3412.548340,19.723000,0.289956,-0.078747
7.700,0.056,0.236627,3417.317139,19.703001,0.296075,-0.082316
7.720,0.056,0.249087,3426.106445,19.615002,0.300676,-0.086319
