Time,Distance,AccelerometerY,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
0.000,0.000,-0.313031,4319.534180,25.410002,-0.525409,0.011982
0.020,0.000,-0.342097,4329.724609,25.390001,-0.501127,-0.000064
0.040,0.000,-0.371686,4309.662109,25.370001,-0.473467,-0.011663
0.060,0.000,-0.402839,4272.562500,25.350002,-0.445807,-0.023262
0.080,0.001,-0.435155,4223.041992,25.330002,-0.418147,-0.034861
0.100,0.001,-0.468058,4202.581055,25.310001,-0.390487,-0.046461
0.120,0.001,-0.501135,4209.109375,25.270000,-0.368309,-0.050540
0.140,0.001,-0.534447,4240.557129,25.210001,-0.351611,-0.047098
0.160,0.001,-0.567941,4303.292969,25.150002,-0.334913,-0.043656
0.180,0.001,-0.600997,4348.274902,25.090000,-0.318215,-0.040215
0.200,0.001,-0.632896,4362.525879,25.030001,-0.301517,-0.036773
0.220,0.002,-0.662866,4339.358398,25.020000,-0.293105,-0.029827
0.240,0.002,-0.690047,4279.727539,25.059999,-0.292977,-0.019374
0.260,0.002,-0.713879,4232.277344,25.100000,-0.292850,-0.008922
0.280,0.002,-0.733700,4229.490723,25.140001,-0.292722,0.001530
0.300,0.002,-0.748378,4255.206055,25.180000,-0.292595,0.011982
0.320,0.002,-0.756918,4331.635742,25.220001,-0.301326,0.014977
0.340,0.002,-0.758611,4391.903320,25.260000,-0.318916,0.010516
0.360,0.003,-0.753362,4390.311035,25.299999,-0.336506,0.006055
0.380,0.003,-0.742759,4378.846680,25.340000,-0.354096,0.001593
0.400,0.003,-0.729216,4368.895020,25.379999,-0.371686,-0.002868
0.420,0.003,-0.713675,4341.030273,25.379999,-0.384879,-0.014085
0.440,0.003,-0.695781,4288.246094,25.340000,-0.393674,-0.032057
0.460,0.003,-0.675883,4261.495605,25.299999,-0.402469,-0.050030
0.480,0.003,-0.655339,4261.256836,25.260000,-0.411264,-0.068002
0.500,0.004,-0.635184,4305.283203,25.220001,-0.420059,-0.085975
0.520,0.004,-0.615590,4346.284668,25.130001,-0.409161,-0.100187
0.540,0.004,-0.596539,4349.230469,24.990000,-0.378569,-0.110639
0.560,0.004,-0.578203,4358.067383,24.850000,-0.347978,-0.121091
