Time,Distance,AccelerometerY,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
0.720,0.006,-0.865032,3763.860840,26.688002,0.081424,-0.197723
0.740,0.006,-0.836574,3851.149658,26.548000,0.105133,-0.167641
0.760,0.006,-0.801896,4724.387207,26.408001,0.128841,-0.137560
0.780,0.006,-0.760574,4934.504395,26.268000,0.152550,-0.107478
0.800,0.006,-0.712629,4951.573242,26.128000,0.176258,-0.077396
0.820,0.006,-0.657640,4954.853516,26.116001,0.156221,-0.040585
0.840,0.007,-0.595578,4954.853516,26.136000,0.125247,-0.002090
0.860,0.007,-0.527062,3381.427246,26.156000,0.094273,0.036404
0.880,0.007,-0.454262,3547.661133,26.176001,0.063299,0.074898
0.900,0.007,-0.380995,4759.862793,26.196001,0.032325,0.113393
0.920,0.007,-0.304357,5027.938965,26.328001,-0.013537,0.143423
0.940,0.007,-0.214274,3804.941406,26.488001,-0.063120,0.171338
0.960,0.007,-0.113298,3869.874756,26.648001,-0.112704,0.199253
0.980,0.008,-0.019193,4772.951660,26.808001,-0.162288,0.227167
1.000,0.008,0.060976,5015.806152,26.968000,-0.211871,0.255082
1.020,0.008,0.136483,5035.550293,27.160000,-0.204963,0.256178
1.040,0.008,0.213095,5037.970703,27.360001,-0.183931,0.250570
1.060,0.008,0.287980,4999.500977,27.559999,-0.162900,0.244961
1.080,0.008,0.358461,4945.172363,27.760000,-0.141868,0.239353
1.100,0.009,0.424451,4945.841309,27.959999,-0.120836,0.233745
1.120,0.009,0.486762,4986.380371,28.096001,-0.047289,0.206926
1.140,0.009,0.545756,5003.927734,28.216000,0.039387,0.174805
1.160,0.009,0.600674,5007.239746,28.336000,0.126063,0.142684
1.180,0.009,0.650735,5012.908203,28.455999,0.212738,0.110563
1.200,0.009,0.696116,4995.902832,28.576000,0.299414,0.078442
1.220,0.009,0.737608,4954.630371,28.592001,0.378850,0.057742
1.240,0.010,0.775585,4902.913086,28.582001,0.456476,0.039897
1.260,0.010,0.809653,4880.812500,28.572001,0.534102,0.022052
1.280,0.010,0.839750,4888.136719,28.562000,0.611728,0.004206
1.300,0.010,0.866551,4928.134766,28.552000,0.689354,-0.013639
1.320,0.010,0.890524,4972.655273,28.542000,0.731392,-0.012007
1.340,0.010,0.911894,4997.367676,28.532000,0.764532,-0.005506
1.360,0.011,0.930829,4988.228027,28.521999,0.797673,0.000994
1.380,0.011,0.946869,4968.133301,28.511999,0.830814,0.007495
1.400,0.011,0.959632,4963.929688,28.502001,0.863955,0.013996
1.420,0.011,0.969833,4963.929688,28.580000,0.851922,0.020293
1.440,0.011,0.978170,3760.039307,28.680000,0.828596,0.026538
1.460,0.011,0.984450,3818.666992,28.780001,0.805270,0.032784
1.480,0.012,0.988742,4704.833984,28.879999,0.781944,0.039030
1.500,0.012,0.991772,4918.294922,28.980000,0.758618,0.045276
1.520,0.012,0.993797,4936.796875,28.952000,0.739473,0.037653
1.540,0.012,0.994222,4967.273438,28.892000,0.721373,0.026564
1.560,0.012,0.992400,5016.761230,28.832001,0.703273,0.015474
1.580,0.012,0.988202,5080.834473,28.772001,0.685173,0.004385
1.600,0.012,0.981829,5090.356445,28.712000,0.667073,-0.006704
1.620,0.013,0.973310,5057.300781,28.652000,0.646526,-0.003926
1.640,0.013,0.962293,5043.416016,28.592001,0.625367,0.002320
1.660,0.013,0.948861,5015.073242,28.532000,0.604208,0.008566
1.680,0.013,0.934221,5016.378906,28.472000,0.583048,0.014812
1.700,0.013,0.919299,5069.465820,28.411999,0.561889,0.021057
1.720,0.013,0.903493,5132.424316,28.448000,0.535734,0.040763
1.740,0.014,0.886081,5160.130371,28.507999,0.508329,0.063834
1.760,0.014,0.867078,5164.811523,28.568001,0.480924,0.086905
1.780,0.014,0.846084,5181.593750,28.628000,0.453519,0.109977
1.800,0.014,0.822174,5170.957520,28.688002,0.426114,0.133048
1.820,0.014,0.794270,5140.258789,28.892000,0.347927,0.155099
1.840,0.014,0.760448,5131.214355,29.132000,0.257045,0.176895
1.860,0.015,0.719954,5146.054199,29.372000,0.166163,0.198692
1.880,0.015,0.675058,5149.907715,29.612000,0.075281,0.220488
1.900,0.015,0.624658,5149.907715,29.851999,-0.015602,0.242285
1.920,0.015,0.561896,3932.642334,30.044001,-0.086191,0.228901
1.940,0.015,0.487264,4113.780273,30.224001,-0.151708,0.206722
1.960,0.015,0.412555,5101.215820,30.404001,-0.217225,0.184543
1.980,0.016,0.344135,5318.625488,30.584002,-0.282742,0.162364
2.000,0.016,0.277123,3269.904053,30.764002,-0.348258,0.140186
2.020,0.016,0.208170,4681.650391,30.832001,-0.395624,0.116783
2.040,0.016,0.139854,5127.615723,30.872002,-0.438452,0.093075
2.060,0.016,0.074229,5120.769043,30.912001,-0.481280,0.069366
2.080,0.016,0.011010,5157.041016,30.952000,-0.524109,0.045658
2.100,0.017,-0.049951,5183.313477,30.992001,-0.566937,0.021950
2.120,0.017,-0.108191,5200.127930,30.920000,-0.626896,-0.002473
2.140,0.017,-0.163739,5222.483887,30.820000,-0.691138,-0.027073
2.160,0.017,-0.216958,5257.227051,30.719999,-0.755380,-0.051674
2.180,0.017,-0.267400,5277.194336,30.620001,-0.819622,-0.076275
2.200,0.017,-0.314518,5291.142578,30.520000,-0.883864,-0.100875
2.220,0.018,-0.359277,5297.161621,30.468000,-0.898344,-0.101309
2.240,0.018,-0.402653,5312.511230,30.427999,-0.900384,-0.095700
2.260,0.018,-0.443924,5322.383301,30.388000,-0.902423,-0.090092
2.280,0.018,-0.484147,3790.642822,30.348001,-0.904463,-0.084483
2.300,0.018,-0.527465,4678.083496,30.308001,-0.906502,-0.078875
2.320,0.018,-0.573696,4963.165039,30.284000,-0.851233,-0.056645
2.340,0.019,-0.616068,4955.777344,30.264002,-0.781638,-0.030260
2.360,0.019,-0.650819,4957.114746,30.244001,-0.712042,-0.003875
2.380,0.019,-0.681141,4980.839844,30.224001,-0.642447,0.022510
2.400,0.019,-0.709970,5002.239746,30.204000,-0.572851,0.048896
2.420,0.019,-0.736460,5093.764160,30.232000,-0.519367,0.069876
2.440,0.019,-0.759441,5216.815430,30.272001,-0.469911,0.089506
2.460,0.020,-0.778984,5426.422852,30.312000,-0.420454,0.109135
2.480,0.020,-0.794694,5681.919922,30.351999,-0.370998,0.128765
2.500,0.020,-0.805131,5859.618652,30.392000,-0.321542,0.148394
2.520,0.020,-0.809280,5888.151855,30.528000,-0.304819,0.162721
2.540,0.020,-0.807445,5870.254883,30.688000,-0.296278,0.175723
2.560,0.021,-0.800535,5865.955566,30.848000,-0.287738,0.188724
2.580,0.021,-0.789344,4165.783691,31.008001,-0.279198,0.201726
2.600,0.021,-0.774752,5165.257324,31.168001,-0.270658,0.214727
2.620,0.021,-0.757666,5521.386230,31.344002,-0.277618,0.218551
2.640,0.021,-0.738660,5595.777832,31.524002,-0.288452,0.220080
2.660,0.021,-0.718271,5679.977539,31.704002,-0.299287,0.221610
2.680,0.022,-0.696261,5757.648438,31.884003,-0.310121,0.223140
2.700,0.022,-0.671291,5847.357910,32.064003,-0.320956,0.224669
2.720,0.022,-0.644578,5942.130371,32.212002,-0.327201,0.222426
2.740,0.022,-0.621105,5988.815430,32.352001,-0.332300,0.219239
2.760,0.022,-0.603628,5958.403320,32.492001,-0.337398,0.216053
2.780,0.022,-0.590061,5951.237793,32.632000,-0.342497,0.212866
2.800,0.023,-0.578283,6051.901855,32.771999,-0.347596,0.209679
2.820,0.023,-0.568340,6144.445313,32.896000,-0.346372,0.207308
2.840,0.023,-0.560253,6159.285156,33.015999,-0.343568,0.205142
2.860,0.023,-0.553548,6173.934082,33.136002,-0.340764,0.202975
2.880,0.023,-0.548037,6235.682617,33.256001,-0.337959,0.200808
2.900,0.024,-0.543284,6212.594727,33.376003,-0.335155,0.198641
2.920,0.024,-0.538263,6179.379883,33.528000,-0.336838,0.195454
2.940,0.024,-0.532091,6236.606445,33.688000,-0.339642,0.192013
2.960,0.024,-0.524604,6341.951660,33.848000,-0.342446,0.188571
2.980,0.024,-0.516274,6405.865234,34.007999,-0.345250,0.185130
3.000,0.025,-0.507306,6446.309082,34.167999,-0.348054,0.181688
3.020,0.025,-0.497147,6494.459961,34.296001,-0.358710,0.173556
3.040,0.025,-0.485802,6520.923828,34.416000,-0.371329,0.164251
3.060,0.025,-0.474015,4831.324707,34.535999,-0.383948,0.154946
3.080,0.025,-0.461549,3495.975586,34.655998,-0.396567,0.145641
3.100,0.025,-0.448187,3267.993164,34.776001,-0.409186,0.136336
3.120,0.026,-0.435721,3267.993164,34.863998,-0.414973,0.125094
3.140,0.026,-0.426050,3267.993164,34.944000,-0.419052,0.113367
3.160,0.026,-0.419148,3267.993164,35.023998,-0.423131,0.101640
3.180,0.026,-0.414321,3267.993164,35.104000,-0.427210,0.089914
3.200,0.026,-0.411383,3267.993164,35.184002,-0.431289,0.078187
3.220,0.027,-0.410658,3267.993164,35.216000,-0.418542,0.070131
3.240,0.027,-0.412852,3267.993164,35.236000,-0.401590,0.062993
3.260,0.027,-0.417903,3267.993164,35.256001,-0.384637,0.055855
3.280,0.027,-0.424374,3267.993164,35.276001,-0.367684,0.048717
3.300,0.027,-0.431065,3267.993164,35.295998,-0.350731,0.041579
3.320,0.028,-0.437698,3267.993164,35.315998,-0.329904,0.039438
3.340,0.028,-0.443410,3267.993164,35.335999,-0.308107,0.038545
3.360,0.028,-0.446671,3267.993164,35.355999,-0.286311,0.037653
3.380,0.028,-0.446760,3267.993164,35.375999,-0.264514,0.036761
3.400,0.028,-0.443641,3267.993164,35.396000,-0.242718,0.035869
3.420,0.029,-0.437572,1860.036499,35.432003,-0.205626,0.042114
3.440,0.029,-0.428770,569.494507,35.472000,-0.164709,0.050145
3.460,0.029,-0.414494,334.856262,35.512001,-0.123793,0.058175
3.480,0.029,-0.389411,334.856262,35.552002,-0.082877,0.066205
3.500,0.029,-0.353021,1181.184326,35.592003,-0.041961,0.074235
3.520,0.030,-0.310935,5001.125000,35.632000,-0.023377,0.081450
3.540,0.030,-0.266270,6089.320313,35.672001,-0.010375,0.088461
3.560,0.030,-0.217127,6135.846680,35.712002,0.002626,0.095471
3.580,0.030,-0.162548,6135.846680,35.751999,0.015627,0.102482
3.600,0.030,-0.104738,2503.922363,35.792000,0.028629,0.109492
3.620,0.031,-0.046330,1595.941162,35.911999,0.058965,0.120072
3.640,0.031,0.011717,1595.941162,36.051998,0.093636,0.131544
3.660,0.031,0.069721,1595.941162,36.192001,0.128306,0.143015
3.680,0.031,0.127183,1595.941162,36.332001,0.162976,0.154487
3.700,0.031,0.182289,1595.941162,36.472000,0.197647,0.165959
3.720,0.032,0.233787,1595.941162,36.596001,0.236090,0.166520
3.740,0.032,0.282095,1595.941162,36.716000,0.275476,0.164353
3.760,0.032,0.328726,1595.941162,36.836002,0.314863,0.162186
3.780,0.032,0.375061,1434.165649,36.956001,0.354250,0.160019
3.800,0.032,0.420671,1285.828979,37.076004,0.393636,0.157852
3.820,0.033,0.463997,1258.855713,37.196003,0.429046,0.141715
3.840,0.033,0.506788,1684.185303,37.316002,0.463461,0.122086
3.860,0.033,0.553407,3967.608643,37.436001,0.497877,0.102456
3.880,0.033,0.602231,5774.367676,37.556000,0.532292,0.082827
3.900,0.034,0.645203,3980.028564,37.676003,0.566707,0.063197
3.920,0.034,0.678625,5188.122559,37.636002,0.581136,0.034288
3.940,0.034,0.705840,5794.239258,37.556000,0.590569,0.003059
3.960,0.034,0.729958,5780.227051,37.476002,0.600001,-0.028170
3.980,0.034,0.751612,5722.905273,37.396004,0.609434,-0.059398
4.000,0.035,0.771206,5671.378906,37.316002,0.618866,-0.090627
4.020,0.035,0.788888,5725.644043,37.236004,0.606578,-0.119307
4.040,0.035,0.804705,5854.746094,37.156002,0.588861,-0.147349
4.060,0.035,0.819657,5973.307129,37.076004,0.571143,-0.175391
4.080,0.035,0.834651,6033.335938,36.996002,0.553426,-0.203433
4.100,0.036,0.849098,6048.430664,36.916000,0.535708,-0.231475
4.120,0.036,0.862090,4576.814453,36.740002,0.512382,-0.249626
4.140,0.036,0.873716,3226.434570,36.540001,0.487654,-0.265305
4.160,0.036,0.884038,2980.905273,36.340000,0.462926,-0.280983
4.180,0.036,0.892536,2965.619629,36.140003,0.438198,-0.296661
4.200,0.037,0.899107,2951.480225,35.940002,0.413470,-0.312339
4.220,0.037,0.903930,2976.797363,35.692001,0.408218,-0.318432
4.240,0.037,0.906722,4439.878906,35.432003,0.407836,-0.322128
4.260,0.037,0.907157,5754.177734,35.172001,0.407453,-0.325825
4.280,0.037,0.905285,5986.268066,34.912003,0.407071,-0.329521
4.300,0.038,0.901259,5984.898926,34.652000,0.406688,-0.333218
4.320,0.038,0.895048,4051.999512,34.440002,0.434144,-0.332019
4.340,0.038,0.886321,4186.196777,34.240002,0.468560,-0.329598
4.360,0.038,0.875177,5602.656250,34.040001,0.502975,-0.327176
4.380,0.038,0.862833,5860.095703,33.840004,0.537391,-0.324754
4.400,0.038,0.850255,5700.231445,33.640003,0.571806,-0.322332
4.420,0.039,0.836851,5618.165039,33.504002,0.598676,-0.321134
4.440,0.039,0.821851,5556.161621,33.384003,0.623659,-0.320242
4.460,0.039,0.805465,5516.641113,33.264000,0.648642,-0.319349
4.480,0.039,0.787658,4804.351074,33.144001,0.673625,-0.318457
4.500,0.039,0.767569,3245.988037,33.023998,0.698608,-0.317565
4.520,0.040,0.745010,4943.707520,32.759998,0.694733,-0.322587
4.540,0.040,0.721194,5384.959961,32.459999,0.683643,-0.329088
4.560,0.040,0.697215,5302.225098,32.160000,0.672554,-0.335588
4.580,0.040,0.672981,5285.888184,31.860001,0.661465,-0.342089
4.600,0.040,0.648159,5285.888184,31.559999,0.650375,-0.348590
4.620,0.040,0.622934,4007.224609,31.340000,0.625927,-0.350910
4.640,0.041,0.597733,4101.805664,31.139999,0.598140,-0.352184
4.660,0.041,0.573131,5042.142090,30.940001,0.570353,-0.353459
4.680,0.041,0.549461,5246.240723,30.740000,0.542566,-0.354734
4.700,0.041,0.526467,3734.849365,30.540001,0.514778,-0.356008
4.720,0.041,0.504120,2728.178955,30.243999,0.461294,-0.336787
4.740,0.041,0.482724,4024.070801,29.924000,0.401386,-0.312441
4.760,0.042,0.461756,4827.980957,29.604000,0.341478,-0.288095
4.780,0.042,0.440715,4909.728516,29.284000,0.281569,-0.263749
4.800,0.042,0.420753,4939.694824,28.963999,0.221661,-0.239404
4.820,0.042,0.402070,4983.992188,28.836000,0.182453,-0.218933
4.840,0.042,0.381328,4996.061523,28.756001,0.148420,-0.199431
4.860,0.042,0.356196,5019.181641,28.676001,0.114387,-0.179929
4.880,0.043,0.329353,4960.298828,28.596001,0.080354,-0.160427
4.900,0.043,0.303718,4888.264160,28.516001,0.046321,-0.140925
4.920,0.043,0.278135,4849.954102,28.468000,-0.016774,-0.117242
4.940,0.043,0.250359,4841.069336,28.427999,-0.087135,-0.092514
4.960,0.043,0.219712,4786.868164,28.388000,-0.157495,-0.067785
4.980,0.043,0.186296,4783.301270,28.348001,-0.227855,-0.043057
5.000,0.043,0.150704,4785.498535,28.308001,-0.298216,-0.018329
5.020,0.044,0.113654,4837.789551,28.292002,-0.333192,-0.012670
5.040,0.044,0.075117,4853.680176,28.282001,-0.359322,-0.011778
5.060,0.044,0.034984,4909.919434,28.272001,-0.385453,-0.010885
5.080,0.044,-0.006444,4970.298828,28.262001,-0.411583,-0.009993
5.100,0.044,-0.049511,5026.505859,28.252001,-0.437713,-0.009101
5.120,0.044,-0.094890,5060.708008,28.242001,-0.469452,-0.017794
5.140,0.045,-0.142108,5070.676270,28.232000,-0.502592,-0.028883
5.160,0.045,-0.190499,5067.905762,28.222000,-0.535733,-0.039973
5.180,0.045,-0.239750,5069.242676,28.212000,-0.568874,-0.051062
5.200,0.045,-0.288759,5055.931641,28.202002,-0.602015,-0.062152
5.220,0.045,-0.339095,5024.436035,28.168001,-0.621083,-0.068958
5.240,0.045,-0.396154,4933.485352,28.128000,-0.636634,-0.074694
5.260,0.046,-0.458983,4836.833984,28.088001,-0.652185,-0.080430
5.280,0.046,-0.517457,4716.903320,28.048000,-0.667736,-0.086166
5.300,0.046,-0.566070,4551.401855,28.007999,-0.683286,-0.091902
5.320,0.046,-0.609120,4479.144043,27.903999,-0.699653,-0.098861
5.340,0.046,-0.650660,4472.265625,27.784000,-0.716223,-0.106127
5.360,0.046,-0.690030,4473.762207,27.664000,-0.732793,-0.113392
5.380,0.046,-0.725923,4517.040527,27.544001,-0.749364,-0.120658
5.400,0.047,-0.758171,4594.680176,27.424000,-0.765934,-0.127923
5.420,0.047,-0.786821,4651.142090,27.351999,-0.761396,-0.135087
5.440,0.047,-0.812036,4738.526367,27.292000,-0.751582,-0.142225
5.460,0.047,-0.834401,4766.295898,27.232000,-0.741767,-0.149363
5.480,0.047,-0.854311,4797.822754,27.172001,-0.731952,-0.156501
5.500,0.047,-0.871532,4766.709473,27.112000,-0.722137,-0.163639
5.520,0.048,-0.886011,4630.601563,26.940001,-0.688461,-0.185971
5.540,0.048,-0.897944,4580.508789,26.740000,-0.648820,-0.212101
5.560,0.048,-0.907109,4460.228027,26.540001,-0.609178,-0.238231
5.580,0.048,-0.913508,4372.334473,26.340000,-0.569537,-0.264361
5.600,0.048,-0.917830,4376.952148,26.140001,-0.529895,-0.290492
5.620,0.048,-0.920548,4386.633301,25.892000,-0.511464,-0.304283
5.640,0.048,-0.921648,4391.537109,25.632000,-0.498335,-0.314990
5.660,0.048,-0.921255,4448.254395,25.372002,-0.485206,-0.325697
5.680,0.049,-0.919827,4488.825195,25.112001,-0.472077,-0.336404
5.700,0.049,-0.917813,4498.283203,24.852001,-0.458949,-0.347111
5.720,0.049,-0.915141,4503.697266,24.656000,-0.463053,-0.342726
5.740,0.049,-0.911442,4547.039063,24.476000,-0.471466,-0.334569
5.760,0.049,-0.906899,4594.520508,24.296000,-0.479878,-0.326411
5.780,0.049,-0.902172,4611.144043,24.115999,-0.488291,-0.318253
5.800,0.049,-0.897628,4644.964355,23.935999,-0.496704,-0.310096
5.820,0.050,-0.893072,4674.867188,23.788000,-0.515313,-0.282461
5.840,0.050,-0.887959,4696.012695,23.648001,-0.536472,-0.249958
5.860,0.050,-0.881840,4659.166992,23.507999,-0.557632,-0.217454
5.880,0.050,-0.874482,4579.426270,23.368000,-0.578791,-0.184951
5.900,0.050,-0.865494,4492.487793,23.228001,-0.599950,-0.152447
5.920,0.050,-0.854380,4406.186035,23.280001,-0.595820,-0.096185
5.940,0.050,-0.840615,4361.570313,23.380001,-0.585368,-0.033982
5.960,0.050,-0.824127,4280.332031,23.480001,-0.574916,0.028221
5.980,0.051,-0.805620,4239.060547,23.580000,-0.564464,0.090423
6.000,0.051,-0.783594,4240.270508,23.680000,-0.554012,0.152626
6.020,0.051,-0.753453,4244.283203,23.780001,-0.510215,0.162619
6.040,0.051,-0.714773,4205.367676,23.880001,-0.458082,0.159560
6.060,0.051,-0.674054,4171.675293,23.980001,-0.405949,0.156501
6.080,0.051,-0.635679,4164.318848,24.080000,-0.353816,0.153442
6.100,0.051,-0.597609,4153.141113,24.180000,-0.301683,0.150383
6.120,0.052,-0.557596,4114.002930,24.248001,-0.254037,0.135597
6.140,0.052,-0.516337,4124.767090,24.308001,-0.207512,0.117879
6.160,0.052,-0.475004,4253.167969,24.368000,-0.160988,0.100162
6.180,0.052,-0.434205,4454.718750,24.427999,-0.114463,0.082444
6.200,0.052,-0.394553,4525.797852,24.488001,-0.067938,0.064727
6.220,0.052,-0.356234,4538.504395,24.516001,-0.029878,0.050476
6.240,0.052,-0.318416,4559.777344,24.535999,0.006067,0.037092
6.260,0.053,-0.280176,4579.266602,24.556000,0.042012,0.023709
6.280,0.053,-0.241730,4585.954590,24.576000,0.077957,0.010325
6.300,0.053,-0.203655,4586.846191,24.596001,0.113902,-0.003059
6.320,0.053,-0.165590,4567.770508,24.584000,0.145871,-0.012568
6.340,0.053,-0.127526,4531.912598,24.564001,0.176844,-0.021108
6.360,0.053,-0.090678,4474.080566,24.544001,0.207818,-0.029648
6.380,0.053,-0.053613,4436.216797,24.524000,0.238792,-0.038188
6.400,0.053,-0.011686,4378.671387,24.504000,0.269766,-0.046728
6.420,0.054,0.034659,4314.661621,24.468000,0.291664,-0.051292
6.440,0.054,0.078461,4269.122559,24.427999,0.311294,-0.054861
6.460,0.054,0.116861,4220.940430,24.388000,0.330924,-0.058430
6.480,0.054,0.153472,4148.395996,24.348001,0.350553,-0.061999
6.500,0.054,0.190159,4087.539307,24.308001,0.370183,-0.065568
6.520,0.054,0.225662,4067.189941,24.252001,0.375230,-0.066077
6.540,0.054,0.259574,4064.928955,24.192001,0.376632,-0.065823
6.560,0.055,0.291877,4014.994873,24.132000,0.378034,-0.065568
6.580,0.055,0.321653,3990.028076,24.072001,0.379437,-0.065313
6.600,0.055,0.348113,3966.016602,24.011999,0.380839,-0.065058
6.620,0.055,0.370922,3923.343262,23.968000,0.375001,-0.066842
6.640,0.055,0.390002,3917.037842,23.927999,0.367353,-0.069137
6.660,0.055,0.405674,3910.159180,23.888000,0.359705,-0.071431
6.680,0.055,0.418166,3873.600586,23.848001,0.352057,-0.073725
6.700,0.055,0.427553,3864.938721,23.808001,0.344409,-0.076020
6.720,0.056,0.434429,3876.020996,23.752001,0.338699,-0.080965
6.740,0.056,0.439331,3886.052246,23.692001,0.333473,-0.086574
6.760,0.056,0.442195,3864.811279,23.632000,0.328247,-0.092182
6.780,0.056,0.443287,3793.317871,23.572001,0.323021,-0.097791
6.800,0.056,0.443065,3743.256592,23.511999,0.317795,-0.103399
6.820,0.056,0.441233,3706.570557,23.436001,0.317259,-0.104725
6.840,0.056,0.437578,3661.923096,23.356001,0.317897,-0.104980
6.860,0.056,0.433004,3640.045166,23.276001,0.318534,-0.105235
6.880,0.057,0.428578,3652.337646,23.196001,0.319171,-0.105489
6.900,0.057,0.424251,3666.381592,23.116001,0.319809,-0.105744
6.920,0.057,0.419304,3811.469971,23.036001,0.322587,-0.097638
6.940,0.057,0.413770,4077.030029,22.956001,0.325901,-0.087441
6.960,0.057,0.408464,4305.585938,22.876001,0.329216,-0.077243
6.980,0.057,0.403857,4402.364746,22.796001,0.332530,-0.067046
7.000,0.057,0.399923,4558.663086,22.716002,0.335844,-0.056849
7.020,0.058,0.396776,4637.671387,22.684000,0.341707,-0.047876
7.040,0.058,0.394827,4652.065918,22.664001,0.348208,-0.039208
7.060,0.058,0.394496,4441.248047,22.644001,0.354708,-0.030540
7.080,0.058,0.395928,4031.777588,22.624001,0.361209,-0.021873
7.100,0.058,0.398919,3725.200195,22.604000,0.367710,-0.013205
7.120,0.058,0.402844,3616.447754,22.632000,0.378187,-0.017590
7.140,0.058,0.407057,3484.766113,22.672001,0.389659,-0.025238
7.160,0.058,0.412322,3415.756592,22.712000,0.401131,-0.032886
7.180,0.059,0.420677,3330.856445,22.752001,0.412603,-0.040534
7.200,0.059,0.432786,3287.132324,22.792002,0.424075,-0.048181
7.220,0.059,0.447144,3255.414307,22.720001,0.433915,-0.062152
7.240,0.059,0.462276,3232.103271,22.620001,0.443347,-0.077702
7.260,0.059,0.478226,3322.512939,22.520000,0.452780,-0.093253
7.280,0.059,0.496042,3659.789551,22.420002,0.462212,-0.108804
7.300,0.059,0.516206,3905.191406,22.320002,0.471644,-0.124354
7.320,0.059,0.537641,4090.883057,22.204000,0.478018,-0.135214
7.340,0.060,0.559197,4310.808594,22.084002,0.483626,-0.144902
7.360,0.060,0.581241,4515.129883,21.964001,0.489235,-0.154589
7.380,0.060,0.603980,4680.312500,21.844002,0.494843,-0.164276
7.400,0.060,0.625870,4751.073730,21.724001,0.500451,-0.173963
7.420,0.060,0.645711,4567.929688,21.604000,0.516971,-0.181305
7.440,0.060,0.664103,4129.893555,21.484001,0.536218,-0.188061
7.460,0.060,0.681457,3858.442139,21.364000,0.555465,-0.194817
7.480,0.060,0.697089,3743.861572,21.244001,0.574712,-0.201572
7.500,0.060,0.710768,3678.705566,21.124001,0.593959,-0.208328
7.520,0.061,0.722918,3632.847900,20.988001,0.634009,-0.212126
7.540,0.061,0.734082,3584.347168,20.848000,0.679259,-0.215185
7.560,0.061,0.745859,3562.755859,20.708000,0.724508,-0.218245
7.580,0.061,0.760017,3508.013428,20.567999,0.769758,-0.221304
7.600,0.061,0.775474,3460.531494,20.427999,0.815008,-0.224363
7.620,0.061,0.789351,3440.819092,20.271999,0.861584,-0.212228
7.640,0.061,0.800930,3430.787842,20.112000,0.908491,-0.196295
7.660,0.061,0.811373,3413.049805,19.952000,0.955398,-0.180362
7.680,0.061,0.821223,3390.343994,19.792000,1.002305,-0.164429
7.700,0.062,0.830536,3380.312500,19.632000,1.049212,-0.148496
7.720,0.062,0.839227,3404.833740,19.584000,1.069300,-0.125833
7.740,0.062,0.846454,3428.622314,19.564001,1.082684,-0.101487
7.760,0.062,0.851356,3514.478027,19.544001,1.096068,-0.077141
7.780,0.062,0.853969,3702.112305,19.524000,1.109451,-0.052796
7.800,0.062,0.854446,3819.081055,19.504000,1.122835,-0.028450
