Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
0.000,0.000,4833.555176,29.804001,0.586923,0.295361
0.050,0.000,4815.311523,30.403999,0.611142,0.321491
0.100,0.001,4752.498535,31.004000,0.642319,0.355116
0.150,0.001,4805.760742,31.604000,0.674823,0.390169
0.200,0.002,4989.969238,32.288002,0.714018,0.407823
0.250,0.002,5089.649414,32.988003,0.754488,0.422163
0.300,0.003,5029.064941,33.730003,0.734731,0.381361
0.350,0.003,5004.062988,34.480003,0.703502,0.330057
0.400,0.004,5082.413086,35.062000,0.583673,0.207551
0.450,0.004,5267.020996,35.612000,0.446967,0.071482
0.500,0.004,5457.934570,35.490002,0.289383,-0.073152
0.550,0.005,5258.673828,35.240002,0.127822,-0.219417
0.600,0.005,5363.295898,34.612000,0.058876,-0.271729
0.650,0.006,5497.422363,33.911999,0.007572,-0.306144
0.700,0.006,5378.473633,33.338001,0.087160,-0.229207
0.750,0.007,5333.678711,32.788002,0.191681,-0.131059
0.800,0.007,5335.640625,32.868000,0.377040,0.019821
0.850,0.008,5484.452637,33.068001,0.577797,0.180745
0.900,0.008,5536.903320,33.688000,0.762493,0.319452
0.950,0.008,5463.874023,34.388000,0.944130,0.453927
1.000,0.009,5420.867676,35.256001,0.990591,0.486150
1.050,0.009,5506.141602,36.155998,1.011304,0.498896
1.100,0.010,5485.277344,37.014000,0.858563,0.383159
1.150,0.010,5362.504395,37.863998,0.672783,0.242948
1.200,0.011,5218.009277,37.706001,0.424368,0.064727
1.250,0.011,5074.697754,37.356003,0.164021,-0.120734
1.300,0.012,4913.289063,37.006004,-0.011472,-0.227231
1.350,0.012,5151.577637,36.656002,-0.170802,-0.318687
1.400,0.013,5311.078125,36.054001,-0.185321,-0.296916
1.450,0.013,5240.370117,35.403999,-0.172255,-0.253578
1.500,0.014,5151.710938,35.174000,-0.122251,-0.188023
1.550,0.014,4928.493164,35.023998,-0.065211,-0.118236
1.600,0.015,4605.442871,34.958000,-0.089544,-0.116974
1.650,0.015,4398.293945,34.908001,-0.129376,-0.128765
1.700,0.016,4254.716797,34.606003,-0.178042,-0.170535
1.750,0.016,4514.508789,34.256001,-0.228391,-0.218015
1.800,0.017,4775.837402,33.780003,-0.217442,-0.240870
1.850,0.017,4859.395020,33.280003,-0.194817,-0.259033
1.900,0.017,4698.212402,32.864002,-0.147030,-0.255515
1.950,0.018,4256.113281,32.464001,-0.094451,-0.247867
2.000,0.018,3936.840576,32.021999,-0.067033,-0.228442
2.050,0.019,3833.768311,31.572001,-0.044408,-0.206773
2.100,0.019,4301.687012,31.247999,-0.071839,-0.173594
2.150,0.020,4686.060547,30.948000,-0.108804,-0.138222
2.200,0.020,4745.255371,30.690001,-0.190470,-0.101780
