Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
8.800,0.060,3265.245605,19.468000,-0.504504,0.013766
8.850,0.060,3485.975830,19.582001,-0.514510,-0.008591
8.900,0.060,3569.946045,19.432001,-0.516104,-0.043006
8.950,0.061,3416.724365,19.270000,-0.515823,-0.072718
9.000,0.061,3416.791016,19.020000,-0.501802,-0.067938
9.050,0.061,3513.957031,18.806002,-0.485372,-0.057843
9.100,0.061,3519.656982,18.856001,-0.451275,-0.008769
9.150,0.062,3505.569824,18.924000,-0.417255,0.041375
9.200,0.062,3562.157471,19.124001,-0.383796,0.099371
9.250,0.062,3585.203613,19.330002,-0.351942,0.157100
9.300,0.063,3649.872314,19.580002,-0.331866,0.212866
9.350,0.063,3735.112793,19.872002,-0.310070,0.267446
9.400,0.063,3741.311523,20.472000,-0.275655,0.313333
9.450,0.063,3772.558350,21.090000,-0.235159,0.354403
9.500,0.064,3895.623779,21.840000,-0.150077,0.360138
9.550,0.064,4071.831299,22.566000,-0.062700,0.362892
9.600,0.064,4141.076172,23.116001,0.041503,0.343772
9.650,0.065,4140.510742,23.660000,0.140390,0.327444
9.700,0.065,4320.868652,24.160000,0.200298,0.331586
9.750,0.065,4534.907715,24.690001,0.252788,0.338367
9.800,0.066,4554.994141,25.440001,0.250876,0.364498
9.850,0.066,4620.653809,26.177999,0.248123,0.391125
9.900,0.066,4847.276855,26.827999,0.239200,0.421398
9.950,0.067,5109.350098,27.501999,0.232151,0.453047
10.000,0.067,5407.046875,28.351999,0.238843,0.494792
10.050,0.068,5562.336426,29.226000,0.244809,0.535466
10.100,0.068,5728.082031,30.276001,0.245446,0.568288
10.150,0.069,6001.429199,31.338001,0.245701,0.596024
10.200,0.069,6409.986328,32.487999,0.243151,0.586464
10.250,0.070,6646.346680,33.608002,0.242667,0.572928
10.300,0.070,6730.023926,34.507999,0.257326,0.530227
10.350,0.071,6769.105957,35.389999,0.272558,0.489400
10.400,0.071,6850.462402,36.139999,0.291996,0.462314
10.450,0.072,6929.510742,36.889999,0.307496,0.440161
10.500,0.072,7197.257813,37.639999,0.294112,0.454182
10.550,0.073,7325.337891,38.413998,0.278395,0.470191
10.600,0.073,7286.614746,39.363998,0.245573,0.500783
10.650,0.074,7482.084473,40.320000,0.215390,0.530074
10.700,0.074,7867.881348,41.320000,0.204555,0.549831
10.750,0.075,8066.623047,42.313999,0.196245,0.570659
10.800,0.076,8174.996094,43.264000,0.206442,0.599338
10.850,0.076,8318.653320,44.238003,0.215683,0.629815
10.900,0.077,8481.671875,45.388000,0.217914,0.673472
10.950,0.077,8638.452148,46.574001,0.219379,0.714758
11.000,0.078,8764.263672,48.024002,0.215237,0.738657
11.050,0.079,8957.744141,49.456001,0.213236,0.756744
11.100,0.080,9146.708984,50.756001,0.226938,0.732207
11.150,0.080,9370.424805,52.032001,0.243050,0.703923
11.200,0.081,9528.135742,53.132004,0.276828,0.648157
11.250,0.082,9608.640625,54.220001,0.309229,0.589065
11.300,0.083,9803.684570,55.220001,0.331535,0.505575
11.350,0.083,9900.351563,56.172001,0.351012,0.418148
11.400,0.084,9929.144531,56.771999,0.349737,0.301836
11.450,0.085,9813.401367,57.306000,0.347851,0.185028
11.500,0.086,9529.500000,57.355999,0.341478,0.064574
11.550,0.087,9036.227539,57.370003,0.337016,-0.047468
11.600,0.087,8505.708984,57.120003,0.346576,-0.097816
11.650,0.088,8011.877930,56.870003,0.357245,-0.133175
11.700,0.089,7786.226074,56.620003,0.376046,-0.058608
11.750,0.090,8087.082031,56.430000,0.394885,0.024333
11.800,0.091,8652.738281,56.680000,0.414005,0.168687
11.850,0.091,8728.866211,57.014000,0.433775,0.306960
11.900,0.092,8675.079102,57.964001,0.458312,0.400647
11.950,0.093,8453.317383,58.902000,0.480631,0.483244
12.000,0.094,8542.529297,59.751999,0.486685,0.484518
12.050,0.095,8694.454102,60.596001,0.489910,0.481931
12.100,0.096,8784.789063,61.396000,0.472384,0.451021
12.150,0.097,8774.366211,62.178001,0.454972,0.421334
12.200,0.097,8934.186523,62.828003,0.438402,0.400621
12.250,0.098,9367.153320,63.484001,0.424929,0.382585
12.300,0.099,9408.722656,64.184006,0.434170,0.384178
12.350,0.100,9336.205078,64.878006,0.444979,0.386536
12.400,0.101,9239.492188,65.528000,0.467285,0.394503
12.450,0.102,9391.855469,66.195999,0.489591,0.401552
12.500,0.103,9508.103516,66.996002,0.511898,0.401870
12.550,0.104,9565.322266,67.772003,0.533898,0.400583
12.600,0.105,9648.767578,68.372002,0.553655,0.387518
12.650,0.106,9768.787109,68.978004,0.573986,0.372923
12.700,0.107,9920.691406,69.628006,0.598523,0.347112
12.750,0.108,9967.814453,70.266006,0.623939,0.318356
12.800,0.109,10034.671875,70.816002,0.655805,0.268007
12.850,0.110,10255.587891,71.330002,0.687901,0.214867
12.900,0.111,10278.394531,71.580002,0.721679,0.141256
12.950,0.112,10081.022461,71.785004,0.752130,0.067034
13.000,0.113,9902.380859,71.660004,0.758185,-0.011676
13.050,0.114,9627.364258,71.535004,0.760377,-0.087938
13.100,0.115,9261.732422,71.410004,0.734247,-0.146253
13.150,0.116,9269.448242,71.240005,0.708652,-0.200629
13.200,0.117,9362.044922,70.740005,0.686983,-0.226122
13.250,0.118,9519.729492,70.252007,0.669138,-0.249703
13.300,0.119,9473.191406,69.852005,0.679335,-0.259263
13.350,0.120,9341.958984,69.445999,0.691635,-0.271767
13.400,0.121,9237.888672,68.996002,0.719359,-0.305864
13.450,0.122,9172.708008,68.515999,0.746891,-0.341567
13.500,0.123,9096.992188,67.816002,0.773022,-0.389047
13.550,0.124,9013.041016,67.092003,0.797890,-0.431939
13.600,0.124,8852.104492,66.192001,0.813504,-0.441180
13.650,0.125,8718.983398,65.316002,0.827666,-0.445756
13.700,0.126,8435.786133,64.615997,0.831171,-0.416121
13.750,0.127,8323.575195,63.934002,0.833950,-0.387900
13.800,0.128,8253.751953,63.384003,0.831400,-0.370055
13.850,0.129,8201.666992,62.816002,0.826977,-0.355537
13.900,0.130,8095.242676,62.116001,0.808814,-0.365415
13.950,0.131,7886.784180,61.416000,0.785908,-0.374567
14.000,0.132,7669.505859,60.716000,0.728230,-0.378391
14.050,0.132,7437.382324,60.016003,0.665849,-0.379232
14.100,0.133,7266.202637,59.316002,0.568976,-0.358201
14.150,0.134,7114.045410,58.639999,0.472945,-0.336251
14.200,0.135,6977.132324,58.139999,0.383082,-0.307572
14.250,0.136,6883.085938,57.646000,0.299988,-0.282525
14.300,0.136,6802.720703,57.195999,0.266528,-0.284118
14.350,0.137,6724.656738,56.734001,0.238576,-0.292480
14.400,0.138,6684.910156,56.184002,0.251003,-0.350476
14.450,0.139,6727.909180,55.598000,0.262360,-0.413367
14.500,0.140,6837.286621,54.748001,0.265866,-0.512152
14.550,0.140,6749.226074,53.849998,0.265776,-0.607037
14.600,0.141,6420.468750,52.599998,0.239328,-0.673318
14.650,0.142,6258.301270,51.326000,0.213873,-0.728549
14.700,0.142,6394.941895,49.875999,0.195709,-0.702737
14.750,0.143,6143.835938,48.480003,0.183511,-0.668551
14.800,0.144,6117.205078,47.480003,0.215058,-0.572953
14.850,0.144,6143.636230,46.534000,0.250315,-0.480108
14.900,0.145,6133.087891,45.984001,0.312773,-0.407453
14.950,0.146,6016.833008,45.428001,0.371521,-0.343211
15.000,0.146,5988.532715,44.827999,0.403068,-0.340662
15.050,0.147,5900.299316,44.216000,0.428880,-0.340368
15.100,0.148,5821.124512,43.515999,0.412628,-0.356620
15.150,0.148,5789.538574,42.816002,0.395535,-0.369698
15.200,0.149,5642.203125,42.116001,0.372273,-0.359501
15.250,0.149,5509.141602,41.439999,0.352185,-0.347698
15.300,0.150,5515.626465,40.939999,0.355371,-0.324117
15.350,0.150,5303.762207,40.439999,0.360355,-0.302983
15.400,0.151,5029.257324,39.939999,0.378519,-0.299796
15.450,0.152,4888.972656,39.434002,0.395076,-0.298598
15.500,0.152,5282.452148,38.884003,0.399856,-0.311982
15.550,0.153,6079.340332,38.322002,0.402227,-0.325366
15.600,0.153,6542.589355,37.672001,0.386931,-0.338750
15.650,0.154,6535.053711,37.034000,0.371445,-0.351751
15.700,0.154,5871.446777,36.484001,0.354555,-0.361948
15.750,0.155,5468.702637,35.916000,0.339731,-0.372413
15.800,0.155,5221.973145,35.216000,0.340050,-0.384841
15.850,0.156,5239.345703,34.510002,0.342319,-0.395586
15.900,0.156,5443.980469,33.760002,0.358889,-0.393993
15.950,0.157,5362.896973,33.016003,0.374733,-0.391941
16.000,0.157,5349.607910,32.316002,0.385249,-0.386523
16.050,0.157,5355.301270,31.634001,0.393738,-0.384127
16.100,0.158,5220.503418,31.084000,0.387365,-0.403884
16.150,0.158,5070.727539,30.492001,0.380647,-0.424712
16.200,0.159,4903.159180,29.592001,0.371406,-0.453391
16.250,0.159,4720.633301,28.686001,0.361324,-0.476335
16.300,0.159,4624.265625,27.736000,0.345072,-0.457215
16.350,0.160,4602.636230,26.827999,0.323620,-0.433507
16.400,0.160,4571.588867,26.228001,0.264030,-0.376148
16.450,0.161,4486.561035,25.652000,0.198169,-0.320815
16.500,0.161,4441.313477,25.252001,0.086319,-0.280345
16.550,0.161,4397.655762,24.845999,-0.025799,-0.242629
16.600,0.162,4363.036621,24.396000,-0.139879,-0.225102
16.650,0.162,4289.196289,23.945999,-0.247345,-0.206926
16.700,0.162,4116.766113,23.496000,-0.306297,-0.183982
16.750,0.163,3891.872559,23.094000,-0.358481,-0.160924
16.800,0.163,3789.645020,23.044001,-0.361030,-0.137024
16.850,0.163,3668.196045,22.964001,-0.369163,-0.115228
16.900,0.164,3548.881836,22.664000,-0.418236,-0.108855
16.950,0.164,3627.105469,22.382000,-0.476449,-0.101640
17.000,0.164,4077.764160,22.232000,-0.601683,-0.088256
17.050,0.164,4380.881348,22.106001,-0.724241,-0.074261
17.100,0.165,4453.850586,22.156000,-0.827168,-0.055778
17.150,0.165,4050.667725,22.188002,-0.920154,-0.041158
17.200,0.165,3757.673340,22.088001,-0.940229,-0.054861
17.250,0.166,3581.485596,21.969999,-0.955410,-0.069328
17.300,0.166,3474.096680,21.719999,-0.934697,-0.089403
17.350,0.166,3419.976807,21.469999,-0.913372,-0.106841
17.400,0.167,3368.956055,21.219999,-0.887561,-0.104929
17.450,0.167,3387.087158,20.993999,-0.861902,-0.104011
17.500,0.167,3525.230469,20.944000,-0.837365,-0.110384
17.550,0.167,3715.930908,20.858000,-0.813134,-0.118937
17.600,0.168,3877.193604,20.507999,-0.791147,-0.143474
17.650,0.168,4026.976563,20.164001,-0.770689,-0.165143
17.700,0.168,3888.201172,19.864000,-0.761447,-0.165780
17.750,0.169,3681.052490,19.552000,-0.754004,-0.159726
17.800,0.169,3478.812500,19.152000,-0.759739,-0.104597
17.850,0.169,3434.223633,18.824001,-0.766087,-0.046333
17.900,0.169,3563.806885,19.024000,-0.776922,0.034925
17.950,0.170,3604.657959,19.254002,-0.785079,0.108001
18.000,0.170,3521.419434,19.704000,-0.773608,0.121066
18.050,0.170,3467.385986,20.106001,-0.756553,0.129045
18.100,0.171,3526.341309,20.156000,-0.698556,0.099728
18.150,0.171,3585.788818,20.194000,-0.634404,0.074962
18.200,0.171,3617.707520,20.144001,-0.525103,0.083566
18.250,0.171,3717.606934,20.124001,-0.418135,0.092858
18.300,0.172,3783.366455,20.323999,-0.328272,0.107198
18.350,0.172,3739.934814,20.559999,-0.250111,0.114425
18.400,0.172,3680.367432,21.059999,-0.257759,0.069494
18.450,0.173,3710.643311,21.469999,-0.270645,0.024410
18.500,0.173,3798.211670,21.219999,-0.321950,-0.021796
18.550,0.173,3788.707275,20.982000,-0.370998,-0.060201
18.600,0.173,3795.138916,20.832001,-0.403502,-0.041400
18.650,0.174,3800.626221,20.706001,-0.433405,-0.018508
18.700,0.174,3781.251465,20.756001,-0.444239,0.034390
18.750,0.174,3743.526367,20.836000,-0.455456,0.084802
18.800,0.175,3729.791992,21.136000,-0.469477,0.116987
18.850,0.175,3730.616699,21.430000,-0.486596,0.143627
18.900,0.175,3731.461182,21.680000,-0.526428,0.129606
18.950,0.176,3694.068848,21.917999,-0.569358,0.112832
19.000,0.176,3643.812988,22.068001,-0.635003,0.075867
19.050,0.176,3662.003906,22.197001,-0.701641,0.040547
19.100,0.176,3696.063965,22.172001,-0.775571,0.017284
19.150,0.177,3686.300293,22.147001,-0.846594,-0.002957
19.200,0.177,3642.057129,22.122002,-0.896305,-0.001045
19.250,0.177,3597.906982,22.112000,-0.943110,-0.001160
19.300,0.178,3595.512695,22.212000,-0.968603,-0.016137
19.350,0.178,3617.474609,22.288002,-0.992910,-0.033905
19.400,0.178,3566.141602,22.188002,-1.008525,-0.072145
19.450,0.179,3488.124023,22.058001,-1.021003,-0.108281
19.500,0.179,3492.653320,21.708000,-1.010488,-0.128994
19.550,0.179,3521.924805,21.364000,-0.995880,-0.145424
19.600,0.180,3537.701416,21.064001,-0.951268,-0.130447
19.650,0.180,3513.178711,20.788002,-0.905431,-0.114132
19.700,0.180,3469.407715,20.688002,-0.850622,-0.088001
19.750,0.180,3482.284180,20.594000,-0.800248,-0.063821
19.800,0.181,3530.970459,20.544001,-0.782403,-0.053943
19.850,0.181,3541.279785,20.488001,-0.770982,-0.043873
19.900,0.181,3607.012451,20.388000,-0.806672,-0.032401
19.950,0.182,3701.983643,20.318001,-0.843547,-0.017259
20.000,0.182,3793.117188,20.468000,-0.889116,0.024805
20.050,0.182,3952.138184,20.618000,-0.928451,0.067403
20.100,0.182,4161.368652,20.768000,-0.922078,0.113928
20.150,0.183,4286.548828,20.930000,-0.907713,0.155290
20.200,0.183,4259.705078,21.180000,-0.834740,0.158795
20.250,0.183,4188.079102,21.424000,-0.758286,0.159280
20.300,0.184,4154.019043,21.624001,-0.656315,0.137611
20.350,0.184,4155.548828,21.812000,-0.555146,0.116860
20.400,0.184,4179.699219,21.912001,-0.459866,0.102839
20.450,0.185,4142.705566,22.035999,-0.365963,0.087326
20.500,0.185,3887.196777,22.336000,-0.282155,0.060877
20.550,0.185,3581.219482,22.594000,-0.197774,0.029534
20.600,0.185,3429.873779,22.544001,-0.109186,-0.037704
20.650,0.186,3415.367676,22.452000,-0.018495,-0.103794
20.700,0.186,3479.444336,22.052000,0.087619,-0.161472
20.750,0.186,3950.408936,21.646000,0.193045,-0.210737
20.800,0.187,4320.975098,21.196001,0.293423,-0.198309
20.850,0.187,4429.601074,20.788002,0.388525,-0.178578
20.900,0.187,3843.911377,20.688002,0.444928,-0.105286
20.950,0.188,3297.383789,20.612000,0.494142,-0.031037
21.000,0.188,3186.217285,20.712000,0.490637,0.050221
21.050,0.188,3422.178467,20.818001,0.483307,0.127388
21.100,0.188,4139.379883,20.968000,0.447936,0.174550
21.150,0.189,4520.282227,21.177999,0.417727,0.212611
21.200,0.189,4485.742676,21.827999,0.425375,0.183931
21.250,0.189,3938.144287,22.417999,0.441474,0.149707
21.300,0.190,3684.384766,22.568001,0.519546,0.074822
21.350,0.190,3639.656006,22.670000,0.596432,0.006820
21.400,0.190,3756.562744,22.420000,0.664626,-0.010707
21.450,0.191,4045.745850,22.212000,0.723145,-0.019668
21.500,0.191,4321.719727,22.312000,0.710717,0.034186
21.550,0.191,4148.206055,22.430000,0.691559,0.087619
21.600,0.192,3915.344238,22.680000,0.623047,0.137968
21.650,0.192,3905.008545,22.941999,0.554382,0.184416
21.700,0.192,4203.676270,23.292000,0.484595,0.202261
21.750,0.193,4324.081055,23.642000,0.415840,0.218309
21.800,0.193,4269.821289,23.992001,0.354657,0.221177
21.850,0.193,4172.136719,24.360001,0.291677,0.224236
21.900,0.194,4315.581055,24.860001,0.215517,0.228697
21.950,0.194,4510.424805,25.330002,0.137407,0.234611
22.000,0.194,4501.565430,25.580002,0.044995,0.251182
22.050,0.195,4670.656738,25.878000,-0.045466,0.270391
22.100,0.195,4807.516602,26.528000,-0.121626,0.308949
22.150,0.195,4840.199707,27.184000,-0.193427,0.345862
22.200,0.196,4995.144043,27.884001,-0.233260,0.370718
22.250,0.196,5225.278809,28.584000,-0.270760,0.391941
22.300,0.197,5419.291504,29.284000,-0.291154,0.386524
22.350,0.197,5478.093750,29.972000,-0.312122,0.380571
22.400,0.198,5474.229492,30.572001,-0.337296,0.370692
22.450,0.198,5702.987305,31.178001,-0.363733,0.363376
22.500,0.198,5858.869629,31.828001,-0.399423,0.374848
22.550,0.199,5942.088379,32.484001,-0.433698,0.385746
22.600,0.199,6053.653809,33.184002,-0.457597,0.392438
22.650,0.200,6186.829102,33.889999,-0.478400,0.395841
22.700,0.200,6338.899902,34.639999,-0.476488,0.375128
22.750,0.201,6315.008789,35.366001,-0.473352,0.353153
22.800,0.201,6292.215332,35.916000,-0.461243,0.321925
22.850,0.202,6405.543457,36.448002,-0.450166,0.293755
22.900,0.202,6563.347656,36.848000,-0.446661,0.288019
22.950,0.203,6730.649414,37.271999,-0.444226,0.285304
23.000,0.203,6835.430664,37.872002,-0.449644,0.304742
23.050,0.204,6895.683594,38.472000,-0.455099,0.324716
23.100,0.205,6990.488281,39.072002,-0.460835,0.348616
23.150,0.205,7122.246582,39.678001,-0.465539,0.372171
