Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
0.000,0.000,6223.416504,33.967999,0.532649,0.382190
0.050,0.000,6247.466797,34.667999,0.587777,0.306986
0.100,0.001,6277.849121,35.248001,0.623098,0.230329
0.150,0.001,6285.830566,35.448002,0.595693,0.149070
0.200,0.002,6313.765137,35.588001,0.551157,0.080354
0.250,0.002,6286.748047,35.538002,0.452372,0.051356
0.300,0.003,6267.912598,35.523998,0.368271,0.032223
0.350,0.003,6283.110352,35.624001,0.330669,0.044332
0.400,0.004,6396.724121,35.760002,0.325188,0.054988
0.450,0.005,6526.480469,36.010002,0.421423,0.061043
0.500,0.005,6571.262695,36.223999,0.524160,0.064574
0.550,0.006,6598.046387,36.324001,0.647482,0.060112
0.600,0.006,6688.993652,36.424000,0.735623,0.057946
0.650,0.007,6613.051270,36.524002,0.712361,0.063044
0.700,0.007,6559.416504,36.612003,0.669291,0.067837
0.750,0.008,6647.863281,36.662003,0.563495,0.071661
0.800,0.008,6840.585449,36.748001,0.483014,0.083056
0.850,0.009,6911.652832,36.948002,0.482696,0.118427
0.900,0.009,6850.249512,37.172001,0.505244,0.165882
0.950,0.010,6882.826660,37.472000,0.600205,0.251602
1.000,0.010,7006.543945,37.880001,0.684994,0.338240
1.050,0.011,7111.591309,38.630001,0.737574,0.427784
1.100,0.011,7149.203125,39.440002,0.763309,0.487424
1.150,0.012,7296.897949,40.440002,0.704038,0.452372
1.200,0.012,7309.242188,41.344002,0.633754,0.381986
1.250,0.013,7074.504883,41.944000,0.528596,0.199712
1.300,0.014,6883.884277,42.292000,0.429632,0.011243
1.350,0.014,6713.635742,41.841999,0.350285,-0.196843
1.400,0.015,6593.230957,41.248001,0.277133,-0.383668
1.450,0.015,6594.720703,40.198002,0.223598,-0.503166
1.500,0.016,6487.538574,39.148003,0.167616,-0.595285
1.550,0.016,6444.845215,38.098000,0.103884,-0.600702
1.600,0.017,6351.357422,37.119999,0.034492,-0.595030
1.650,0.017,6121.601563,36.369999,-0.052821,-0.554241
1.700,0.018,5996.494141,35.548000,-0.136769,-0.516588
1.750,0.018,5913.355469,34.498001,-0.210061,-0.488865
1.800,0.019,5724.803223,33.496002,-0.269970,-0.453952
1.850,0.019,5609.692871,32.646000,-0.287496,-0.396274
1.900,0.020,5549.506836,31.927999,-0.299516,-0.333549
1.950,0.020,5492.733398,31.628000,-0.294099,-0.254840
2.000,0.021,5438.878906,31.340000,-0.293653,-0.185078
2.050,0.021,5393.691406,31.090000,-0.308948,-0.143652
2.100,0.022,5355.700684,30.851999,-0.322332,-0.108345
2.150,0.022,5273.738770,30.652000,-0.329661,-0.092412
2.200,0.022,5223.715820,30.464001,-0.331025,-0.077014
2.250,0.023,5209.722168,30.314001,-0.313499,-0.063311
2.300,0.023,5115.309570,30.188002,-0.300102,-0.052745
2.350,0.024,5053.634277,30.138000,-0.299784,-0.052107
2.400,0.024,5018.668945,30.076000,-0.305124,-0.057129
2.450,0.025,5021.615234,29.976000,-0.328387,-0.080073
2.500,0.025,4979.700195,29.840000,-0.349508,-0.106229
2.550,0.025,4891.214355,29.590000,-0.363847,-0.142556
2.600,0.026,4813.781738,29.316000,-0.375740,-0.179266
2.650,0.026,4819.854004,28.966000,-0.379882,-0.217187
2.700,0.027,4851.234375,28.580000,-0.383796,-0.249371
2.750,0.027,4802.793945,28.080000,-0.386982,-0.263393
2.800,0.027,4721.883789,27.580000,-0.386421,-0.268848
2.850,0.028,4650.424316,27.080000,-0.373994,-0.247179
2.900,0.028,4624.617676,26.628000,-0.355142,-0.224669
2.950,0.028,4683.938965,26.328001,-0.315946,-0.199495
3.000,0.029,4701.092285,26.040001,-0.279428,-0.181968
3.050,0.029,4674.434570,25.790001,-0.251385,-0.188660
3.100,0.030,4616.131348,25.492001,-0.231220,-0.196346
