Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
0.000,0.000,3781.284668,26.140001,0.417523,0.380456
0.050,0.000,3916.148926,26.890001,0.430907,0.383962
0.100,0.001,4092.662842,27.532001,0.428459,0.366359
0.150,0.001,4170.001953,28.132002,0.419856,0.340547
0.200,0.002,4157.311523,28.660002,0.400468,0.324831
0.250,0.002,4241.454590,29.160002,0.376887,0.313040
0.300,0.002,4317.476563,29.732000,0.354912,0.310427
0.350,0.003,4450.472168,30.332001,0.333562,0.311383
0.400,0.003,4541.279785,30.896000,0.322766,0.298344
0.450,0.004,4532.732910,31.446001,0.316074,0.279861
0.500,0.004,4593.936035,31.960001,0.331637,0.243942
0.550,0.005,4633.058105,32.460003,0.355856,0.201241
0.600,0.005,4756.003418,32.672001,0.396364,0.171618
0.650,0.006,4802.694336,32.771999,0.443207,0.147081
0.700,0.006,4845.787109,32.980000,0.485920,0.158566
0.750,0.006,4866.524902,33.230000,0.527028,0.184059
0.800,0.007,4931.320313,33.695999,0.549780,0.219188
0.850,0.007,5026.178223,34.246002,0.565395,0.258065
0.900,0.008,5026.450684,34.760002,0.564490,0.266885
0.950,0.008,5075.668945,35.260002,0.557160,0.264017
1.000,0.009,5173.846191,35.652000,0.539277,0.236600
1.050,0.009,5199.279785,36.002003,0.517289,0.199635
1.100,0.010,5297.203613,36.280003,0.481765,0.161982
1.150,0.010,5282.212402,36.530003,0.440976,0.124061
1.200,0.011,5106.556641,36.744003,0.389175,0.082470
1.250,0.011,5008.286621,36.944000,0.333090,0.039450
1.300,0.012,4932.065430,36.928001,0.276088,-0.009075
1.350,0.013,5056.035156,36.827999,0.218729,-0.059742
1.400,0.013,5386.854004,36.619999,0.176972,-0.092972
1.450,0.014,5436.637695,36.369999,0.141282,-0.119421
1.500,0.014,5321.640137,36.155998,0.139778,-0.112831
1.550,0.015,5122.765625,35.956001,0.151568,-0.093393
1.600,0.015,4861.476563,35.864002,0.191350,-0.060647
1.650,0.016,4675.285645,35.813999,0.242017,-0.022727
1.700,0.016,5033.647461,35.835999,0.246797,-0.010273
1.750,0.017,5221.008789,35.886002,0.233732,-0.007724
1.800,0.017,5103.237793,35.774002,0.130498,-0.037296
1.850,0.018,4895.483887,35.599003,-0.007801,-0.079359
1.900,0.018,4662.795410,35.424004,-0.182580,-0.124864
1.950,0.019,4557.767578,35.249001,-0.371546,-0.171707
2.000,0.019,4893.768066,34.948002,-0.498794,-0.188494
2.050,0.020,5034.418945,34.598000,-0.602040,-0.193593
2.100,0.020,4917.885254,34.248001,-0.585521,-0.175748
2.150,0.020,4733.416504,33.897999,-0.522426,-0.148980
2.200,0.021,4543.308105,33.692001,-0.408626,-0.124737
2.250,0.021,4500.382324,33.542000,-0.275107,-0.101474
2.300,0.022,4777.493652,33.392002,-0.214089,-0.083260
2.350,0.022,4902.534180,33.242001,-0.181267,-0.067008
2.400,0.023,4837.892090,33.128002,-0.227830,-0.050986
2.450,0.023,4745.621094,33.028000,-0.305265,-0.035053
2.500,0.024,4642.442871,33.018002,-0.396007,-0.018890
2.550,0.024,4542.124023,33.043003,-0.491924,-0.002638
2.600,0.025,4455.074707,33.068005,-0.541724,0.003518
2.650,0.025,4364.872559,33.093002,-0.573590,0.005749
2.700,0.026,4332.980469,33.136002,-0.543509,-0.016570
2.750,0.026,4430.066406,33.186001,-0.489336,-0.048436
2.800,0.026,4671.754395,32.984001,-0.408090,-0.087874
2.850,0.027,4965.493652,32.684002,-0.316316,-0.130256
2.900,0.027,4893.861328,32.384003,-0.257351,-0.151989
2.950,0.028,4689.020508,32.084000,-0.211145,-0.165691
3.000,0.028,4592.599609,31.820000,-0.231017,-0.164710
3.050,0.029,4498.898438,31.570000,-0.276585,-0.158018
3.100,0.029,4458.845703,31.320000,-0.376071,-0.139624
3.150,0.030,4472.434082,31.070000,-0.496525,-0.116681
3.200,0.030,4496.065430,30.892000,-0.592200,-0.071253
3.250,0.030,4475.932617,30.742001,-0.678239,-0.017080
3.300,0.031,4444.718750,30.844000,-0.634646,0.034110
3.350,0.031,4409.201660,31.044001,-0.540641,0.084139
3.400,0.032,4359.990723,31.172001,-0.327099,0.088053
3.450,0.032,4294.836426,31.272001,-0.067072,0.074032
3.500,0.033,4228.398438,31.372002,0.168177,0.048309
3.550,0.033,4188.837402,31.472000,0.393789,0.018036
3.600,0.034,4186.416504,31.464001,0.530839,-0.003977
3.650,0.034,4361.932617,31.414000,0.633448,-0.022778
3.700,0.034,4430.139648,31.364000,0.693152,-0.043185
3.750,0.035,4406.162109,31.314001,0.736172,-0.064216
3.800,0.035,4341.759766,31.156000,0.767719,-0.098326
3.850,0.036,4244.846680,30.955999,0.794805,-0.137521
3.900,0.036,4181.348633,30.719999,0.813632,-0.185206
3.950,0.037,4099.001465,30.469999,0.829246,-0.236192
4.000,0.037,4005.812500,29.931999,0.828800,-0.282589
4.050,0.037,3942.307861,29.282000,0.822108,-0.327201
4.100,0.038,3959.846680,28.667999,0.792014,-0.338087
4.150,0.038,4089.217285,28.067999,0.752818,-0.335856
4.200,0.039,4177.277832,27.468000,0.702151,-0.287738
4.250,0.039,4152.189941,26.868000,0.647023,-0.221775
4.300,0.039,4108.691895,26.520000,0.594418,-0.116808
4.350,0.040,4037.737793,26.270000,0.542795,0.003327
4.400,0.040,3986.737305,26.560001,0.458133,0.095242
4.450,0.040,3897.492920,27.060001,0.360623,0.176182
4.500,0.041,3781.949707,27.452000,0.193134,0.179343
4.550,0.041,3606.786377,27.802000,-0.001568,0.152257
4.600,0.042,3633.650391,27.935999,-0.225638,0.096261
4.650,0.042,4050.248535,27.986000,-0.461128,0.029024
4.700,0.042,4298.487305,27.946001,-0.642243,-0.021465
4.750,0.043,4214.617188,27.871000,-0.802211,-0.065440
4.800,0.043,3747.463867,27.796001,-0.870404,-0.088078
4.850,0.044,3400.748535,27.721001,-0.902908,-0.102418
4.900,0.044,3302.199219,27.448000,-0.873693,-0.100926
4.950,0.044,3713.403564,27.098000,-0.820476,-0.093278
5.000,0.045,4177.324707,26.964001,-0.766801,-0.081501
5.050,0.045,4232.535645,26.914000,-0.712947,-0.068117
5.100,0.045,3989.444336,26.864000,-0.690067,-0.083183
5.150,0.046,3773.702393,26.814001,-0.679233,-0.109313
5.200,0.046,3613.889648,26.620001,-0.686753,-0.148522
5.250,0.047,3508.143799,26.370001,-0.701412,-0.192815
5.300,0.047,3531.761963,25.796001,-0.681884,-0.196499
5.350,0.047,3639.476563,25.096001,-0.649062,-0.184390
5.400,0.048,3832.338623,24.827999,-0.549474,-0.119511
5.450,0.048,3710.117920,24.728001,-0.423921,-0.034109
5.500,0.048,3463.142578,24.880001,-0.255923,0.028807
5.550,0.049,3403.269287,25.130001,-0.071418,0.082980
5.600,0.049,3382.584229,25.308001,0.116528,0.085758
5.650,0.049,3354.955566,25.458000,0.305813,0.068551
5.700,0.050,3476.411621,25.535999,0.466877,0.044919
5.750,0.050,3629.972168,25.586000,0.616967,0.018788
5.800,0.050,3704.723877,25.528000,0.699373,0.002983
5.850,0.051,3721.484619,25.427999,0.755457,-0.008808
5.900,0.051,3696.330322,25.327999,0.752347,-0.036200
5.950,0.052,3539.743164,25.228001,0.726217,-0.069659
6.000,0.052,3299.678223,25.128000,0.707658,-0.111837
6.050,0.052,3211.444824,25.028000,0.692043,-0.157406
6.100,0.053,3204.833740,24.712000,0.722316,-0.160758
6.150,0.053,3226.862061,24.312000,0.770434,-0.147693
6.200,0.053,3324.021484,24.128000,0.816716,-0.075663
6.250,0.054,3541.525635,24.028000,0.862285,0.019298
6.300,0.054,3828.687012,24.288000,0.843382,0.106917
6.350,0.054,3777.154297,24.688002,0.799407,0.191681
6.400,0.055,3507.758057,25.088001,0.706562,0.203485
6.450,0.055,3351.537109,25.488001,0.594711,0.186914
6.500,0.055,3338.041748,25.708000,0.475978,0.124457
6.550,0.056,3365.823486,25.858000,0.354568,0.044154
6.600,0.056,3367.612793,25.792000,0.225587,-0.027660
6.650,0.056,3358.972900,25.642000,0.093661,-0.096172
6.700,0.057,3350.898438,25.420000,-0.050654,-0.136463
6.750,0.057,3350.698975,25.170000,-0.199788,-0.165780
6.800,0.057,3379.624512,24.848000,-0.352133,-0.181560
6.850,0.058,3418.939209,24.497999,-0.505728,-0.192076
6.900,0.058,3499.051758,24.219999,-0.659093,-0.183090
6.950,0.058,3504.126465,23.969999,-0.812370,-0.166520
7.000,0.059,3497.209473,23.684000,-0.920906,-0.108880
7.050,0.059,3524.751709,23.384001,-1.012043,-0.035269
7.100,0.059,3579.523438,23.480001,-0.994427,0.039489
7.150,0.060,3598.904785,23.730001,-0.934519,0.114693
7.200,0.060,3586.214355,23.980001,-0.823217,0.132079
7.250,0.060,3492.001465,24.230001,-0.691928,0.126980
7.300,0.061,3434.782227,24.372002,-0.611804,0.100315
7.350,0.061,3449.088867,24.472000,-0.551577,0.065262
7.400,0.061,3480.461914,24.535999,-0.549856,0.054759
7.450,0.062,3475.400391,24.586000,-0.570888,0.053803
7.500,0.062,3477.947998,24.743999,-0.572647,0.082215
7.550,0.063,3558.239990,24.944000,-0.566911,0.122047
7.600,0.063,3616.284180,25.216000,-0.499916,0.163027
7.650,0.063,3638.911133,25.516001,-0.409097,0.204453
7.700,0.064,3667.537598,25.888000,-0.294417,0.238537
7.750,0.064,3748.368408,26.288000,-0.170458,0.269766
7.800,0.064,3824.649902,26.796000,-0.063477,0.287917
7.850,0.065,3932.816895,27.346001,0.036901,0.300982
7.900,0.065,3920.259521,27.932001,0.110435,0.300740
7.950,0.066,4002.673096,28.532001,0.173530,0.295323
8.000,0.066,4155.608398,29.024000,0.209322,0.293806
8.050,0.066,4152.429688,29.474001,0.234497,0.293806
8.100,0.067,4290.945313,29.996000,0.240398,0.311702
8.150,0.067,4419.384766,30.546001,0.238805,0.336557
8.200,0.068,4470.498535,31.168001,0.237441,0.366231
8.250,0.068,4522.324219,31.818001,0.236166,0.397779
8.300,0.069,4606.712891,32.612000,0.249805,0.414183
8.350,0.069,4750.961914,33.462002,0.269243,0.424699
8.400,0.070,4851.606934,34.204002,0.294188,0.419843
8.450,0.070,4945.360352,34.904003,0.321275,0.409008
8.500,0.071,5033.627441,35.568001,0.334136,0.400468
8.550,0.071,5206.170410,36.218002,0.341465,0.392820
8.600,0.072,5596.643066,36.903999,0.327227,0.392514
8.650,0.072,6015.895508,37.604000,0.304602,0.395064
8.700,0.073,6134.644043,38.304001,0.278077,0.402431
8.750,0.073,6246.156738,39.004002,0.250035,0.411672
8.800,0.074,6602.283203,39.740002,0.240118,0.422520
8.850,0.074,6760.539551,40.490002,0.237250,0.433991
8.900,0.075,6646.426758,41.276001,0.249984,0.442939
8.950,0.076,6564.478516,42.076000,0.268785,0.450906
9.000,0.076,6560.620605,42.911999,0.278179,0.450613
9.050,0.077,6496.331055,43.762001,0.283915,0.447107
9.100,0.077,6403.342285,44.540001,0.273361,0.438555
9.150,0.078,6487.791016,45.290001,0.256472,0.428039
9.200,0.079,6616.556641,46.004002,0.243483,0.420276
9.250,0.079,6794.439941,46.704002,0.232011,0.413584
9.300,0.080,6886.551270,47.440002,0.241189,0.409646
9.350,0.081,6890.701660,48.190002,0.258396,0.406778
9.400,0.081,7039.167480,48.903999,0.281799,0.411481
9.450,0.082,7143.164063,49.604000,0.307610,0.419129
9.500,0.083,7210.979004,50.340000,0.318738,0.438708
9.550,0.083,7433.504395,51.090000,0.324155,0.462926
9.600,0.084,7538.877930,51.984001,0.322689,0.483014
9.650,0.085,7620.280762,52.934002,0.318547,0.501497
9.700,0.086,7744.669922,53.848000,0.325188,0.496576
9.750,0.087,7856.395020,54.748001,0.336022,0.482555
9.800,0.087,7963.990234,55.540001,0.355116,0.457751
9.850,0.088,8049.815918,56.290001,0.377423,0.428753
9.900,0.089,8103.244141,57.004002,0.393305,0.406637
9.950,0.090,8193.493164,57.704002,0.406688,0.387199
10.000,0.091,8252.847656,58.403999,0.410895,0.369367
10.050,0.091,8348.922852,59.104000,0.411532,0.352159
10.100,0.092,8390.385742,59.695999,0.406434,0.330822
10.150,0.093,8490.664063,60.246002,0.399104,0.307878
10.200,0.094,8581.651367,60.723999,0.390169,0.290211
10.250,0.095,8638.166016,61.174000,0.380609,0.274597
10.300,0.096,8688.600586,61.660000,0.376097,0.272749
10.350,0.097,8778.463867,62.160000,0.373548,0.276254
10.400,0.097,8922.580078,62.660000,0.380635,0.287101
10.450,0.098,9009.802734,63.160000,0.391469,0.300804
10.500,0.099,9036.433594,63.695999,0.412399,0.296610
10.550,0.100,9141.268555,64.246002,0.437254,0.285457
10.600,0.101,9192.368164,64.760002,0.472664,0.234611
10.650,0.102,9083.244141,65.260002,0.512178,0.168330
10.700,0.103,8921.209961,65.436005,0.561787,0.076810
10.750,0.104,8611.055664,65.486000,0.615322,-0.024524
10.800,0.105,8599.961914,65.284004,0.647979,-0.096720
10.850,0.106,8774.978516,64.984001,0.672516,-0.157584
10.900,0.106,8895.497070,64.612000,0.654378,-0.154206
10.950,0.107,8952.896484,64.211998,0.619643,-0.125846
11.000,0.108,9052.822266,64.189995,0.573438,-0.058939
11.050,0.109,9206.143555,64.314995,0.522770,0.022957
11.100,0.110,9232.401367,64.439995,0.499177,0.089710
11.150,0.111,9035.302734,64.564995,0.486112,0.150574
11.200,0.112,9013.414063,64.888000,0.493007,0.172434
11.250,0.113,9119.844727,65.288002,0.507666,0.179126
11.300,0.114,9170.891602,65.580002,0.528749,0.163333
11.350,0.115,9259.099609,65.830002,0.552329,0.138796
11.400,0.116,9330.146484,65.972000,0.573845,0.129632
11.450,0.116,9322.119141,66.071999,0.594558,0.126445
11.500,0.117,9375.653320,66.316002,0.613207,0.144137
11.550,0.118,9400.362305,66.616005,0.631052,0.169949
11.600,0.119,9428.516602,67.024002,0.648667,0.185665
11.650,0.120,9437.854492,67.473999,0.666193,0.197455
11.700,0.121,9478.911133,67.779999,0.687161,0.175748
11.750,0.122,9570.297852,68.029999,0.709468,0.141014
11.800,0.123,9459.583008,68.243996,0.714337,0.078748
11.850,0.124,9138.541016,68.444000,0.712425,0.005774
11.900,0.125,8755.431641,68.356003,0.697894,-0.075000
11.950,0.126,8752.238281,68.155998,0.678456,-0.158808
12.000,0.127,8645.162109,67.739998,0.662000,-0.222425
12.050,0.128,8803.186523,67.239998,0.646704,-0.278191
12.100,0.129,8972.516602,66.667999,0.626361,-0.302065
12.150,0.130,8944.341797,66.068001,0.604055,-0.313537
12.200,0.131,8844.316406,65.540001,0.565688,-0.311243
12.250,0.132,8769.332031,65.040001,0.521075,-0.303595
12.300,0.132,8703.917969,64.503998,0.487246,-0.306960
12.350,0.133,8637.454102,63.953999,0.457611,-0.314608
12.400,0.134,8656.422852,63.403999,0.456655,-0.343593
12.450,0.135,8551.920898,62.854000,0.466852,-0.380877
12.500,0.136,8359.896484,62.160000,0.483703,-0.433991
12.550,0.137,8158.375000,61.410000,0.503141,-0.493262
12.600,0.138,8106.589844,60.408001,0.501471,-0.542208
12.650,0.138,7913.574707,59.307999,0.491593,-0.587140
12.700,0.139,7733.668945,58.208000,0.467948,-0.600868
12.750,0.140,7633.184082,57.107998,0.438950,-0.602461
12.800,0.141,7487.385254,56.079998,0.412246,-0.583405
12.850,0.142,7600.779785,55.079998,0.386434,-0.556319
12.900,0.142,7166.203613,54.152000,0.371406,-0.533362
12.950,0.143,7112.562500,53.251999,0.360572,-0.512012
13.000,0.144,7032.689453,52.388000,0.356162,-0.500528
13.050,0.145,6908.187500,51.537998,0.354250,-0.492880
13.100,0.145,6747.656250,50.652000,0.351420,-0.487526
13.150,0.146,6648.275391,49.751999,0.348233,-0.483065
13.200,0.147,6513.644043,48.924000,0.343441,-0.478145
13.250,0.147,6331.091309,48.124001,0.338023,-0.473046
13.300,0.148,6247.832520,47.288002,0.338342,-0.468177
13.350,0.149,6022.419922,46.438000,0.340891,-0.463397
13.400,0.149,5915.324219,45.624001,0.344817,-0.455405
13.450,0.150,5829.990234,44.824001,0.349278,-0.446164
13.500,0.150,5593.191406,44.024002,0.337909,-0.432793
13.550,0.151,5494.402344,43.223999,0.320382,-0.417816
13.600,0.152,5480.621582,42.532001,0.270735,-0.400086
13.650,0.152,5436.351563,41.882000,0.208596,-0.381284
13.700,0.153,5392.374512,41.195999,0.112959,-0.360877
13.750,0.153,5270.113770,40.495998,0.004296,-0.339846
13.800,0.154,5102.499512,39.976002,-0.121576,-0.317438
13.850,0.154,5024.242676,39.526001,-0.254139,-0.294494
13.900,0.155,4957.891113,39.040001,-0.349762,-0.289905
13.950,0.156,4806.239258,38.540001,-0.431021,-0.292454
14.000,0.156,4612.472656,38.076000,-0.387696,-0.353969
14.050,0.157,4482.729980,37.625999,-0.295922,-0.438414
14.100,0.157,4369.269043,36.708000,-0.048130,-0.573335
14.150,0.158,4227.526855,35.607998,0.260334,-0.727886
14.200,0.158,4086.676514,33.967999,0.562832,-0.806952
14.250,0.159,3951.266846,32.118000,0.863011,-0.856663
14.300,0.159,3820.605957,30.664000,0.989966,-0.812535
14.350,0.159,3660.208008,29.364000,1.049556,-0.731914
14.400,0.160,3425.477295,28.280001,0.973549,-0.672171
14.450,0.160,3250.746094,27.280001,0.844810,-0.620548
14.500,0.160,3225.352295,26.208000,0.686932,-0.587739
14.550,0.161,3423.209229,25.108002,0.517723,-0.562246
14.600,0.161,3513.065674,24.044001,0.340713,-0.501420
14.650,0.161,3447.100098,22.994001,0.160669,-0.426853
14.700,0.162,3056.893311,22.340000,-0.026487,-0.337602
14.750,0.162,2852.677734,21.840000,-0.216409,-0.242641
14.800,0.162,2920.352783,21.628000,-0.378111,-0.178195
14.850,0.163,3042.806152,21.528000,-0.528837,-0.125616
14.900,0.163,2940.705078,21.356001,-0.645149,-0.106535
14.950,0.163,2870.309814,21.156000,-0.748076,-0.100480
15.000,0.164,2884.656250,20.956001,-0.831731,-0.096261
15.050,0.164,2868.952881,20.756001,-0.907891,-0.092756
15.100,0.164,2843.599121,20.628000,-0.963402,-0.075943
15.150,0.164,2877.346680,20.528000,-1.010883,-0.053956
15.200,0.165,2840.220215,20.464001,-1.009264,-0.040228
15.250,0.165,2826.199707,20.414000,-0.988551,-0.029712
15.300,0.165,2884.024414,20.364000,-0.930210,-0.044434
15.350,0.166,2835.737305,20.314001,-0.857237,-0.068971
15.400,0.166,2840.918701,20.084002,-0.807666,-0.093967
15.450,0.166,2800.453125,19.784000,-0.767196,-0.119141
15.500,0.166,2777.433838,19.556002,-0.793492,-0.103476
15.550,0.167,2900.173340,19.356001,-0.845752,-0.071928
15.600,0.167,2854.646484,19.336000,-0.910632,-0.010554
15.650,0.167,2829.372314,19.386000,-0.980419,0.062420
15.700,0.167,2911.400391,19.652000,-0.998812,0.115661
15.750,0.168,2927.728760,20.002001,-0.997219,0.161230
15.800,0.168,2895.391113,20.316000,-0.936890,0.153340
15.850,0.168,2961.536377,20.616001,-0.853719,0.124660
15.900,0.169,3010.847656,20.646000,-0.750587,0.079920
