Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
0.000,0.000,4354.536621,29.690001,0.680495,0.235491
0.050,0.000,4390.824707,30.108000,0.683592,0.262781
0.100,0.001,4469.839844,30.657999,0.618267,0.292735
0.150,0.001,4567.730957,31.208000,0.553833,0.294316
0.200,0.002,4639.735840,31.757999,0.490101,0.273603
0.250,0.002,4659.350098,32.251999,0.466520,0.244324
0.300,0.003,4676.603027,32.702000,0.474487,0.208315
0.350,0.003,4692.691895,33.012001,0.490484,0.184620
0.400,0.004,4771.094727,33.211998,0.512790,0.170599
0.450,0.004,4891.745605,33.467999,0.526888,0.166749
0.500,0.005,4944.729004,33.768002,0.534535,0.170892
0.550,0.005,4944.037109,34.096001,0.543076,0.176105
0.600,0.005,4999.127930,34.446003,0.552317,0.182160
0.650,0.006,5084.887207,34.768002,0.561023,0.188750
0.700,0.006,5212.302734,35.068001,0.569308,0.195760
0.750,0.007,5280.496094,35.424000,0.551004,0.200272
0.800,0.007,5237.164551,35.824001,0.511808,0.202822
0.850,0.008,5361.885742,36.195999,0.444953,0.196984
0.900,0.008,5567.138672,36.546001,0.356365,0.184556
0.950,0.009,5639.596191,36.868000,0.274202,0.168202
1.000,0.009,5660.247559,37.167999,0.197086,0.148764
1.050,0.010,5692.319336,37.355999,0.175646,0.140568
1.100,0.011,5711.700684,37.456001,0.197953,0.141205
1.150,0.011,5716.675781,37.695999,0.268084,0.146839
1.200,0.012,5713.350098,38.046001,0.375791,0.156399
1.250,0.012,5714.873535,38.368000,0.449058,0.132767
1.300,0.013,5682.615723,38.667999,0.495264,0.083056
1.350,0.013,5556.537109,38.827999,0.465093,-0.014123
1.400,0.014,5351.044434,38.878002,0.374912,-0.148598
1.450,0.014,5098.123047,38.452000,0.265636,-0.274864
1.500,0.015,5025.386719,37.652000,0.141358,-0.394681
1.550,0.015,5205.684570,36.739998,0.042242,-0.458643
1.600,0.016,5229.794922,35.739998,-0.037105,-0.478718
1.650,0.016,5035.616211,34.908001,-0.096643,-0.450256
1.700,0.017,4931.798828,34.208000,-0.140619,-0.383655
1.750,0.017,4961.888672,33.676003,-0.168355,-0.306527
1.800,0.018,4965.952637,33.276001,-0.183332,-0.221125
1.850,0.018,4865.181641,32.932003,-0.166723,-0.155889
1.900,0.019,4713.556152,32.632000,-0.125297,-0.106496
1.950,0.019,4696.043945,32.458000,-0.077447,-0.082265
2.000,0.019,4772.884277,32.382999,-0.024550,-0.077804
2.050,0.020,4766.080078,32.307999,0.002116,-0.079589
2.100,0.020,4681.298340,32.233002,0.008171,-0.086281
2.150,0.021,4587.371582,32.060001,-0.003441,-0.080302
2.200,0.021,4487.252441,31.810001,-0.028934,-0.064369
2.250,0.022,4396.930664,31.728001,-0.067276,-0.040228
2.300,0.022,4481.207031,31.778002,-0.115712,-0.009636
2.350,0.023,4633.895996,31.828001,-0.173607,0.016137
2.400,0.023,4687.151367,31.878000,-0.238932,0.038125
2.450,0.023,4673.623047,31.927999,-0.288197,0.037271
2.500,0.024,4619.762695,31.978001,-0.324843,0.018470
2.550,0.024,4457.582031,31.972000,-0.339718,-0.024957
2.600,0.025,4262.645020,31.921999,-0.337488,-0.087734
2.650,0.025,4131.791016,31.788000,-0.338291,-0.141409
2.700,0.026,4035.303467,31.587999,-0.341477,-0.187934
2.750,0.026,4143.423828,31.191999,-0.338418,-0.193950
2.800,0.027,4416.245605,30.642000,-0.330452,-0.168138
2.850,0.027,4594.781250,30.260000,-0.294290,-0.126088
2.900,0.027,4634.401367,30.010000,-0.235975,-0.071278
2.950,0.028,4369.301758,29.955999,-0.180694,-0.051088
3.000,0.028,4060.065674,30.056000,-0.127796,-0.058098
3.050,0.029,3915.723389,30.016001,-0.146457,-0.102405
3.100,0.029,3788.740479,29.866001,-0.221342,-0.176016
3.150,0.029,3910.635254,29.464001,-0.363682,-0.228391
3.200,0.030,4206.981934,28.864000,-0.559021,-0.264081
3.250,0.030,4371.457031,28.348000,-0.721882,-0.232852
3.300,0.031,4416.039063,27.898001,-0.859225,-0.149044
3.350,0.031,4193.000977,27.784000,-0.867014,-0.054708
3.400,0.031,3840.073730,27.934000,-0.773008,0.047901
3.450,0.032,3607.112305,28.139999,-0.580320,0.090729
3.500,0.032,3705.967529,28.389999,-0.310096,0.086587
3.550,0.033,4102.100586,28.444000,-0.057180,0.062993
3.600,0.033,4428.510254,28.344002,0.182134,0.024116
3.650,0.033,4375.733887,28.328001,0.366843,-0.011370
