Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
0.000,0.000,5685.342285,26.688000,0.440122,0.785118
0.050,0.000,5740.493164,28.288000,0.515645,0.748472
0.100,0.001,5721.317871,29.582001,0.558448,0.632084
0.150,0.001,5645.056641,30.732000,0.585853,0.478171
0.200,0.002,5599.330566,31.440001,0.582921,0.333791
0.250,0.002,5593.118164,31.940002,0.565713,0.193899
0.300,0.003,5602.216797,32.111336,0.550672,0.104929
0.350,0.003,5676.829102,32.128002,0.536651,0.039922
0.400,0.003,5853.734863,32.144669,0.526097,0.016086
0.450,0.004,5933.634766,32.161335,0.517175,0.011625
0.500,0.004,5889.458008,32.178001,0.487883,0.010847
0.550,0.005,5884.143555,32.194668,0.449007,0.011803
0.600,0.005,5947.888184,32.234001,0.369176,0.009942
0.650,0.006,6094.950684,32.284000,0.270072,0.006756
0.700,0.006,6205.870605,32.334000,0.173135,0.013970
0.750,0.007,6307.120605,32.384003,0.077218,0.026079
0.800,0.007,6310.486328,32.434002,0.033957,0.049890
0.850,0.008,6138.781250,32.484001,0.015474,0.079207
0.900,0.008,6180.357422,32.636002,0.075867,0.103540
0.950,0.008,6338.487305,32.836002,0.173377,0.125527
1.000,0.009,6328.703125,33.070000,0.283889,0.159216
1.050,0.009,6335.574219,33.320000,0.400519,0.198411
1.100,0.010,6673.596680,33.706001,0.472728,0.273794
1.150,0.010,6801.736328,34.155998,0.524032,0.366206
1.200,0.011,6682.681641,34.945999,0.516397,0.453850
1.250,0.011,6891.759277,35.896000,0.481026,0.539252
1.300,0.012,6969.311035,36.948002,0.432436,0.557046
1.350,0.012,7035.077148,38.048000,0.377627,0.543024
1.400,0.013,7046.656738,38.944000,0.314366,0.459013
1.450,0.014,6916.527832,39.743999,0.247128,0.342064
1.500,0.014,6838.709961,40.169998,0.159522,0.214064
1.550,0.015,6713.769043,40.419998,0.062330,0.080864
1.600,0.015,6540.341309,40.397999,-0.069098,-0.018750
1.650,0.016,6706.625977,40.248001,-0.216639,-0.102558
1.700,0.016,6793.981445,39.962002,-0.357678,-0.144328
1.750,0.017,6632.465820,39.612000,-0.495658,-0.166316
1.800,0.017,6570.265137,39.330002,-0.569715,-0.179202
1.850,0.018,6487.770996,39.080002,-0.613691,-0.187806
1.900,0.019,6298.514160,38.762001,-0.561889,-0.229563
1.950,0.019,6200.942383,38.411999,-0.465016,-0.286923
2.000,0.020,6088.352539,37.824001,-0.320471,-0.360967
2.050,0.020,5952.882813,37.124001,-0.153493,-0.442863
2.100,0.021,5872.271484,36.254002,-0.000816,-0.495505
2.150,0.021,5789.292480,35.304001,0.145131,-0.534382
2.200,0.022,5677.221191,34.320000,0.214370,-0.522987
2.250,0.022,5570.850098,33.320000,0.247511,-0.487934
2.300,0.022,5456.557617,32.523998,0.193542,-0.423195
2.350,0.023,5398.486816,31.823999,0.098581,-0.344485
2.400,0.023,5383.056152,31.328001,-0.019132,-0.270543
2.450,0.024,5286.003418,30.928001,-0.147553,-0.198845
2.500,0.024,5221.833496,30.664001,-0.218334,-0.151632
2.550,0.025,5197.430664,30.464001,-0.261990,-0.115942
2.600,0.025,5150.327637,30.264000,-0.268376,-0.096937
2.650,0.025,5062.632813,30.063999,-0.257223,-0.085783
2.700,0.026,5029.776367,29.898001,-0.274456,-0.069430
2.750,0.026,5077.730957,29.748001,-0.305048,-0.050629
2.800,0.027,5113.061523,29.688667,-0.358609,-0.030961
2.850,0.027,5183.583008,29.672001,-0.422978,-0.010885
2.900,0.028,5392.048828,29.655334,-0.469796,-0.012695
2.950,0.028,5596.270508,29.638666,-0.508354,-0.024804
3.000,0.028,5357.828613,29.622000,-0.511808,-0.068334
3.050,0.029,5025.832520,29.605333,-0.498743,-0.126649
3.100,0.029,4900.239258,29.328001,-0.473977,-0.185614
3.150,0.030,4894.306641,28.928001,-0.443704,-0.244885
3.200,0.030,4921.250488,28.426001,-0.429249,-0.256917
3.250,0.030,4944.289551,27.876001,-0.422239,-0.246720
3.300,0.031,4957.937988,27.462000,-0.418912,-0.190151
3.350,0.031,4949.910156,27.112000,-0.417319,-0.111761
3.400,0.031,4904.742188,27.034000,-0.367187,-0.030336
3.450,0.032,4827.835449,27.084000,-0.294213,0.052516
3.500,0.032,4780.759277,27.270000,-0.162517,0.097663
3.550,0.033,4731.135254,27.520000,-0.003186,0.125068
3.600,0.033,4715.983887,27.702000,0.165028,0.114119
3.650,0.033,4795.697266,27.851999,0.337424,0.085121
3.700,0.034,4866.957520,27.968000,0.461932,0.039438
3.750,0.034,4884.256836,28.068001,0.563903,-0.014097
3.800,0.035,4850.136719,27.998001,0.636838,-0.072183
3.850,0.035,4797.333984,27.848001,0.696109,-0.132410
3.900,0.035,4726.213867,27.528000,0.733495,-0.179419
3.950,0.036,4633.669922,27.128000,0.760581,-0.220208
4.000,0.036,4534.562012,26.694000,0.766215,-0.239544
4.050,0.036,4448.636230,26.243999,0.761754,-0.248785
4.100,0.037,4371.477051,25.794001,0.733673,-0.242858
4.150,0.037,4336.758301,25.344000,0.694478,-0.229793
4.200,0.037,4433.059082,24.962000,0.651599,-0.206760
4.250,0.038,4542.981934,24.612000,0.606986,-0.179037
4.300,0.038,4568.003906,24.330000,0.552406,-0.149796
4.350,0.039,4566.546875,24.080000,0.493135,-0.119842
4.400,0.039,4529.952637,23.932001,0.413928,-0.097905
4.450,0.039,4465.909180,23.832001,0.325341,-0.079742
4.500,0.040,4407.865234,23.698000,0.233936,-0.063962
4.550,0.040,4353.465820,23.548000,0.141205,-0.049303
4.600,0.040,4297.184082,23.466000,0.071877,-0.025544
4.650,0.040,4253.433105,23.416000,0.013562,0.002498
4.700,0.041,4214.271484,23.468000,-0.034352,0.022957
4.750,0.041,4162.153320,23.568001,-0.077371,0.039846
4.800,0.041,4117.065430,23.668001,-0.128191,0.036582
4.850,0.042,4072.789063,23.768002,-0.182682,0.023836
4.900,0.042,4031.379395,23.732000,-0.249091,-0.001912
4.950,0.042,4031.931396,23.632000,-0.321108,-0.033778
5.000,0.043,4103.177734,23.532000,-0.393126,-0.045275
5.050,0.043,4217.497070,23.431999,-0.465143,-0.047187
5.100,0.043,4285.478027,23.451000,-0.526110,-0.016812
5.150,0.044,4381.253906,23.525999,-0.581875,0.028756
5.200,0.044,4498.120605,23.601000,-0.629840,0.066957
5.250,0.044,4413.225586,23.676001,-0.674134,0.101691
