Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
2.900,0.208,5468.493164,28.790001,0.718486,-0.017781
2.950,0.212,5757.321289,28.840000,0.648062,0.069596
3.000,0.215,5742.072754,29.040001,0.581461,0.169018
3.050,0.219,5597.932129,29.520000,0.546759,0.210444
3.100,0.222,5406.187500,30.120001,0.525728,0.227014
3.150,0.226,5308.888184,30.580002,0.532579,0.189827
3.200,0.230,5346.404297,30.980000,0.551380,0.129600
3.250,0.234,5293.789063,31.065001,0.591372,0.068257
3.300,0.237,5194.514648,31.014999,0.640446,0.006437
3.350,0.241,5211.439453,30.965000,0.699780,-0.033746
3.400,0.245,5253.883789,30.914999,0.763513,-0.064656
3.450,0.249,5268.451660,30.830000,0.827914,-0.085752
3.500,0.252,5226.355957,30.730001,0.892602,-0.102641
3.550,0.256,5129.504883,30.525002,0.941453,-0.114622
3.600,0.260,4993.660645,30.275002,0.983516,-0.124501
3.650,0.263,4803.641602,29.990000,0.992790,-0.125234
3.700,0.267,4614.418945,29.690001,0.988010,-0.122047
3.750,0.270,4542.390137,29.495001,0.965831,-0.120199
3.800,0.274,4783.912598,29.345001,0.936195,-0.118924
3.850,0.277,4901.023926,29.160000,0.919274,-0.127687
3.900,0.281,4860.853027,28.959999,0.907803,-0.140753
3.950,0.284,4785.057617,28.690001,0.904361,-0.154041
4.000,0.288,4721.856445,28.390001,0.904361,-0.167424
4.050,0.291,4682.763672,28.090000,0.886070,-0.168986
4.100,0.294,4682.680664,27.790001,0.859940,-0.165481
4.150,0.298,4715.916016,27.490000,0.817749,-0.139669
4.200,0.301,4783.232910,27.190001,0.768675,-0.104298
4.250,0.304,4902.550293,26.995001,0.723839,-0.051974
4.300,0.307,5069.406250,26.845001,0.680820,0.007616
4.350,0.311,4988.002441,26.975000,0.653638,0.052038
4.400,0.314,4736.391602,27.225000,0.633244,0.089958
4.450,0.317,4689.417969,27.440001,0.619988,0.097319
4.500,0.321,4872.219238,27.640001,0.609790,0.091583
4.550,0.324,4964.972168,27.770000,0.602493,0.069118
4.600,0.327,4980.950684,27.869999,0.596439,0.039482
4.650,0.331,5018.201172,27.865000,0.595961,0.010962
4.700,0.334,5055.070313,27.815001,0.597872,-0.017080
4.750,0.337,5079.677246,27.747501,0.609822,-0.041553
4.800,0.341,5105.544922,27.672501,0.626074,-0.064497
4.850,0.344,5131.396484,27.597502,0.653256,-0.086102
4.900,0.347,5157.032227,27.522501,0.685122,-0.107134
4.950,0.351,5182.103516,27.289999,0.726580,-0.101621
5.000,0.354,5208.685059,26.990000,0.772148,-0.084732
5.050,0.357,5196.339844,26.795000,0.821732,-0.009846
5.100,0.360,5181.605469,26.645000,0.873037,0.089895
5.150,0.364,5231.217773,27.055000,0.905381,0.196997
5.200,0.367,5262.860352,27.705000,0.929599,0.307253
5.250,0.371,5222.125000,28.389999,0.932403,0.340553
5.300,0.374,5178.453125,29.090000,0.926030,0.340872
5.350,0.378,5223.236816,29.650002,0.922333,0.281187
5.400,0.381,5292.461426,30.150002,0.919784,0.195786
5.450,0.385,5235.316406,30.370001,0.928834,0.109269
5.500,0.389,5113.608887,30.469999,0.942855,0.022275
5.550,0.392,5061.590820,30.430000,0.958215,-0.030814
5.600,0.396,5067.000000,30.330002,0.974148,-0.069372
5.650,0.400,5111.485352,30.090000,0.977589,-0.072240
5.700,0.403,5200.587891,29.790001,0.975677,-0.059813
5.750,0.407,5286.089844,29.770000,0.960828,-0.042254
5.800,0.410,5223.883789,29.869999,0.940433,-0.022497
5.850,0.414,5060.363281,29.865000,0.918255,-0.013001
5.900,0.418,4941.891602,29.815001,0.895311,-0.007903
5.950,0.421,4929.861816,29.846668,0.880175,-0.000573
6.000,0.425,4985.497070,29.913334,0.868384,0.007712
6.050,0.428,5165.278809,29.980001,0.871985,0.024696
6.100,0.432,5339.601074,30.046667,0.882182,0.045409
6.150,0.436,5302.798340,30.113335,0.898625,0.065230
6.200,0.439,5126.617676,30.180000,0.917745,0.084668
6.250,0.443,5055.086914,30.305000,0.923258,0.086262
6.300,0.447,5121.274902,30.455000,0.922939,0.080207
6.350,0.450,5214.409668,30.605000,0.906337,0.056977
6.400,0.454,5229.093750,30.755001,0.882756,0.026385
6.450,0.458,5194.481445,30.730001,0.857613,0.004047
6.500,0.462,5151.224609,30.630001,0.831802,-0.014754
6.550,0.465,5179.548340,30.565001,0.812236,-0.017048
6.600,0.469,5232.976563,30.514999,0.795347,-0.012268
6.601,0.469,5233.995117,30.514000,0.795009,-0.012173
