Time,Distance,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc,
0.000,0.000,0.000000,1.600000,0.000000,0.000000
0.050,0.000,5670.974609,1.600000,0.000000,0.000000
0.100,0.000,6686.841797,1.600000,0.000000,0.000000
0.150,0.000,6531.977051,1.600000,0.000000,0.000000
0.200,0.000,6333.853027,1.600000,0.000000,0.000000
0.250,0.000,6099.224121,1.600000,0.000000,0.000000
0.300,0.000,5911.714355,1.600000,0.000000,0.000000
0.350,0.000,5844.493652,1.600000,0.000000,0.000000
0.400,0.000,5821.818848,1.600000,0.000000,0.000000
0.450,0.000,5816.351074,1.600000,0.000000,0.000000
0.500,0.000,5714.233398,1.600000,0.000000,0.000000
0.550,0.000,5401.448730,1.600000,0.000000,0.000000
0.600,0.000,4978.827148,1.600000,0.000000,0.000000
0.650,0.000,4607.988281,1.600000,0.000000,0.000000
0.700,0.000,4274.619141,1.600000,0.000000,0.000000
0.750,0.000,3943.662354,1.600000,0.000000,0.000000
0.800,0.000,3630.395020,1.600000,0.000000,0.000000
0.850,0.000,3355.562500,1.600000,0.000000,0.000000
0.900,0.000,3142.000244,1.600000,0.000000,0.000000
0.950,0.000,2970.410889,1.600000,0.000000,0.000000
1.000,0.000,2821.335449,1.600000,0.000000,0.000000
1.050,0.000,2701.206787,1.600000,0.000000,0.000000
1.100,0.000,2650.067627,1.600000,0.000000,0.000000
1.150,0.001,2586.385010,1.600000,0.000000,0.000000
1.200,0.001,2642.348633,1.600000,0.000000,0.000000
1.250,0.001,2587.993164,1.600000,0.000000,0.000000
1.300,0.001,2548.432617,1.600000,0.000000,0.000000
1.350,0.001,2571.107666,1.600000,0.000000,0.000000
1.400,0.001,2489.574463,1.600000,0.000000,0.000000
1.450,0.001,2471.563232,1.600000,0.000000,0.000000
1.500,0.001,2481.212158,1.600000,0.000000,0.000000
1.550,0.001,2527.848389,1.600000,0.000000,0.000000
1.600,0.001,2549.236816,1.600000,0.000000,0.000000
